Chrom	Start	End	X4.8851361.8851762	.	..1	X8851361.1	X8851762.1	X0	X1	X401	X8851353	cluster_1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr3	137581421	137581822	3:137581421-137581822	.	.	137581421	137581822	0	1	401	137581420	cluster_3	Distal Intergenic	3	137550045	137552622	2578	2	ENSMUST00000068546	-28800	ENSMUSG00000055138	ENSMUSG00000055138
chr11	55323864	55324265	11:55323864-55324265	.	.	55323864	55324265	0	1	401	55323859	cluster_3	Intron (ENSMUST00000068853/ENSMUSG00000055333, intron 1 of 23)	11	55250610	55312257	61648	2	ENSMUST00000108864	-11608	ENSMUSG00000055333	ENSMUSG00000055333
chr7	51265872	51266273	7:51265872-51266273	.	.	51265872	51266273	0	1	401	51265867	cluster_3	Distal Intergenic	7	51511029	51598709	87681	1	ENSMUST00000043944	-244756	ENSMUSG00000055489	ENSMUSG00000055489
chr1	66689351	66689752	1:66689351-66689752	.	.	66689351	66689752	0	1	401	66689345	cluster_3	Intron (ENSMUST00000061620/ENSMUSG00000055567, intron 61 of 64)	1	66679699	66696663	16965	1	ENSMUST00000152844	9653	ENSMUSG00000055567	ENSMUSG00000055567
chr7	112865789	112866190	7:112865789-112866190	.	.	112865789	112866190	0	1	401	112865788	cluster_3	Intron (ENSMUST00000084705/ENSMUSG00000055320, intron 8 of 11)	7	112902960	112906807	3848	1	ENSMUST00000131649	-36770	ENSMUSG00000055593	ENSMUSG00000055593
chr6	133306337	133306738	6:133306337-133306738	.	.	133306337	133306738	0	1	401	133306336	cluster_3	Distal Intergenic	6	133292216	133295790	3575	1	ENSMUST00000048459	14122	ENSMUSG00000055594	ENSMUSG00000055594
chr7	141062514	141062915	7:141062514-141062915	.	.	141062514	141062915	0	1	401	141062513	cluster_3	Promoter (1-2kb)	7	141061274	141072119	10846	1	ENSMUST00000048002	1241	ENSMUSG00000055629	ENSMUSG00000055629
chr7	75952350	75952751	7:75952350-75952751	.	.	75952350	75952751	0	1	401	75952343	cluster_3	Distal Intergenic	7	75848338	75874130	25793	1	ENSMUST00000171155	104013	ENSMUSG00000055652	ENSMUSG00000055652
chr10	78487811	78488212	10:78487811-78488212	.	.	78487811	78488212	0	1	401	78487804	cluster_3	Promoter (<=1kb)	10	78484570	78487842	3273	2	ENSMUST00000069431	0	ENSMUSG00000055704	ENSMUSG00000055704
chr4	20817720	20818121	4:20817720-20818121	.	.	20817720	20818121	0	1	401	20817718	cluster_3	Distal Intergenic	4	20243842	20778866	535025	2	ENSMUST00000102998	-38855	ENSMUSG00000055761	ENSMUSG00000055761
chr16	88426495	88426896	16:88426495-88426896	.	.	88426495	88426896	0	1	401	88426487	cluster_3	Distal Intergenic	16	88505807	88506978	1172	2	ENSMUST00000069549	80082	ENSMUSG00000055811	ENSMUSG00000055811
chr3	107554355	107554756	3:107554355-107554756	.	.	107554355	107554756	0	1	401	107554354	cluster_3	Promoter (<=1kb)	3	107553698	107555073	1376	2	ENSMUST00000052853	317	ENSMUSG00000055891	ENSMUSG00000055891
chr4	12982037	12982438	4:12982037-12982438	.	.	12982037	12982438	0	1	401	12982036	cluster_3	Distal Intergenic	4	12906858	12981471	74614	1	ENSMUST00000156536	75180	ENSMUSG00000055963	ENSMUSG00000055963
chr4	12980901	12981302	4:12980901-12981302	.	.	12980901	12981302	0	1	401	12980900	cluster_3	Exon (ENSMUST00000156536/ENSMUSG00000055963, exon 5 of 5)	4	12906858	12981471	74614	1	ENSMUST00000156536	74044	ENSMUSG00000055963	ENSMUSG00000055963
chr5	9433958	9434359	5:9433958-9434359	.	.	9433958	9434359	0	1	401	9433949	cluster_3	Intron (ENSMUST00000155764/ENSMUSG00000056004, intron 10 of 21)	5	9417615	9422330	4716	1	ENSMUST00000142202	16344	ENSMUSG00000056004	ENSMUSG00000056004
chr10	49764777	49765178	10:49764777-49765178	.	.	49764777	49765178	0	1	401	49764773	cluster_3	Intron (ENSMUST00000105487/ENSMUSG00000056073, intron 2 of 16)	10	49099843	49783259	683417	2	ENSMUST00000105484	18081	ENSMUSG00000056073	ENSMUSG00000056073
chr18	88632371	88632772	18:88632371-88632772	.	.	88632371	88632772	0	1	401	88632363	cluster_3	Distal Intergenic	18	88665224	88758491	93268	2	ENSMUST00000155169	125719	ENSMUSG00000056153	ENSMUSG00000056153
chr13	57909246	57909647	13:57909246-57909647	.	.	57909246	57909647	0	1	401	57909241	cluster_3	Promoter (1-2kb)	13	57429295	57907587	478293	2	ENSMUST00000172326	-1660	ENSMUSG00000056222	ENSMUSG00000056222
chr8	24398499	24398900	8:24398499-24398900	.	.	24398499	24398900	0	1	401	24398497	cluster_3	Distal Intergenic	8	24437616	24438946	1331	2	ENSMUST00000052622	40046	ENSMUSG00000056313	ENSMUSG00000056313
chr11	35459606	35460007	11:35459606-35460007	.	.	35459606	35460007	0	1	401	35459603	cluster_3	Intron (ENSMUST00000069837/ENSMUSG00000056427, intron 4 of 35)	11	35544685	35612636	67952	1	ENSMUST00000124438	-84678	ENSMUSG00000056427	ENSMUSG00000056427
chr5	142380487	142380888	5:142380487-142380888	.	.	142380487	142380888	0	1	401	142380486	cluster_3	Distal Intergenic	5	142401497	142462014	60518	1	ENSMUST00000072837	-20609	ENSMUSG00000056493	ENSMUSG00000056493
chr12	116599850	116600251	12:116599850-116600251	.	.	116599850	116600251	0	1	401	116599849	cluster_3	Intron (ENSMUST00000070733/ENSMUSG00000056553, intron 2 of 22)	12	116485720	117278167	792448	1	ENSMUST00000070733	114131	ENSMUSG00000056553	ENSMUSG00000056553
chr15	62295418	62295819	15:62295418-62295819	.	.	62295418	62295819	0	1	401	62295412	cluster_3	Distal Intergenic	15	62217541	62219403	1863	2	ENSMUST00000070786	-76016	ENSMUSG00000056590	ENSMUSG00000056590
chr7	43547763	43548164	7:43547763-43548164	.	.	43547763	43548164	0	1	401	43547759	cluster_3	Distal Intergenic	7	43562256	43575461	13206	1	ENSMUST00000107972	-14092	ENSMUSG00000056592	ENSMUSG00000056592
chr15	101779085	101779486	15:101779085-101779486	.	.	101779085	101779486	0	1	401	101779084	cluster_3	Promoter (<=1kb)	15	101776333	101778693	2361	2	ENSMUST00000127671	-393	ENSMUSG00000056605	ENSMUSG00000056605
chr11	109380646	109381047	11:109380646-109381047	.	.	109380646	109381047	0	1	401	109380645	cluster_3	Intron (ENSMUST00000020930/ENSMUSG00000020611, intron 2 of 3)	11	109354778	109363654	8877	2	ENSMUST00000070956	-16993	ENSMUSG00000056687	ENSMUSG00000056687
chr13	53028500	53028901	13:53028500-53028901	.	.	53028500	53028901	0	1	401	53028495	cluster_3	Distal Intergenic	13	52967209	52981073	13865	2	ENSMUST00000071065	-47428	ENSMUSG00000056749	ENSMUSG00000056749
chr11	66073001	66073402	11:66073001-66073402	.	.	66073001	66073402	0	1	401	66072995	cluster_3	Intron (ENSMUST00000080665/ENSMUSG00000056752, intron 24 of 68)	11	65831403	66005195	173793	2	ENSMUST00000152386	-67807	ENSMUSG00000056752	ENSMUSG00000056752
chr11	65930830	65931231	11:65930830-65931231	.	.	65930830	65931231	0	1	401	65930824	cluster_3	Promoter (2-3kb)	11	65906857	65927958	21102	2	ENSMUST00000130739	-2873	ENSMUSG00000056752	ENSMUSG00000056752
chr6	111486014	111486415	6:111486014-111486415	.	.	111486014	111486415	0	1	401	111486013	cluster_3	Intron (ENSMUST00000174018/ENSMUSG00000056755, intron 9 of 9)	6	111495715	111499933	4219	1	ENSMUST00000173001	-9300	ENSMUSG00000056755	ENSMUSG00000056755
chr6	109810263	109810664	6:109810263-109810664	.	.	109810263	109810664	0	1	401	109810262	cluster_3	Distal Intergenic	6	110645581	111497090	851510	1	ENSMUST00000174018	-834917	ENSMUSG00000056755	ENSMUSG00000056755
chr8	125023676	125024077	8:125023676-125024077	.	.	125023676	125024077	0	1	401	125023675	cluster_3	Intron (ENSMUST00000075896/ENSMUSG00000056820, intron 3 of 5)	8	125012997	125034192	21196	1	ENSMUST00000075896	10680	ENSMUSG00000056820	ENSMUSG00000056820
chr1	44914640	44915041	1:44914640-44915041	.	.	44914640	44915041	0	1	401	44914636	cluster_3	Distal Intergenic	1	44689144	44796825	107682	1	ENSMUST00000162600	225497	ENSMUSG00000056870	ENSMUSG00000056870
chr1	44678969	44679370	1:44678969-44679370	.	.	44678969	44679370	0	1	401	44678965	cluster_3	Intron (ENSMUST00000074525/ENSMUSG00000056870, intron 1 of 10)	1	44689144	44796825	107682	1	ENSMUST00000162600	-9774	ENSMUSG00000056870	ENSMUSG00000056870
chr10	106157280	106157681	10:106157280-106157681	.	.	106157280	106157681	0	1	401	106157279	cluster_3	Distal Intergenic	10	106192378	106192770	393	2	ENSMUST00000071120	35089	ENSMUSG00000056877	ENSMUSG00000056877
chr7	140478753	140479154	7:140478753-140479154	.	.	140478753	140479154	0	1	401	140478752	cluster_3	Distal Intergenic	7	140466158	140467209	1052	1	ENSMUST00000071755	12596	ENSMUSG00000056883	ENSMUSG00000056883
chr12	40828055	40828456	12:40828055-40828456	.	.	40828055	40828456	0	1	401	40828051	cluster_3	Intron (ENSMUST00000037488/ENSMUSG00000035954, intron 42 of 52)	12	41024090	41955588	931499	1	ENSMUST00000132121	-195634	ENSMUSG00000056899	ENSMUSG00000056899
chr10	100673361	100673762	10:100673361-100673762	.	.	100673361	100673762	0	1	401	100673360	cluster_3	Distal Intergenic	10	100592386	100618391	26006	1	ENSMUST00000041162	80976	ENSMUSG00000056912	ENSMUSG00000056912
chr11	67253699	67254100	11:67253699-67254100	.	.	67253699	67254100	0	1	401	67253693	cluster_3	Exon (ENSMUST00000018632/ENSMUSG00000057003, exon 27 of 39)	11	67240597	67260405	19809	1	ENSMUST00000170942	13103	ENSMUSG00000057003	ENSMUSG00000057003
chr2	173689844	173690245	2:173689844-173690245	.	.	173689844	173690245	0	1	401	173689843	cluster_3	Intron (ENSMUST00000142820/ENSMUSG00000027519, intron 2 of 5)	2	173719415	173722089	2675	1	ENSMUST00000073081	-29170	ENSMUSG00000057047	ENSMUSG00000057047
chr3	97037146	97037547	3:97037146-97037547	.	.	97037146	97037547	0	1	401	97037137	cluster_3	Intron (ENSMUST00000132256/ENSMUSG00000057123, intron 1 of 2)	3	97032416	97053634	21219	1	ENSMUST00000072600	4731	ENSMUSG00000057123	ENSMUSG00000057123
chr2	161053744	161054145	2:161053744-161054145	.	.	161053744	161054145	0	1	401	161053743	cluster_3	Promoter (1-2kb)	2	161029839	161052578	22740	2	ENSMUST00000130265	-1167	ENSMUSG00000057133	ENSMUSG00000057133
chr2	114491798	114492199	2:114491798-114492199	.	.	114491798	114492199	0	1	401	114491797	cluster_3	Distal Intergenic	2	114518145	114545891	27747	2	ENSMUST00000138106	53692	ENSMUSG00000057147	ENSMUSG00000057147
chr12	24486857	24487258	12:24486857-24487258	.	.	24486857	24487258	0	1	401	24486855	cluster_3	Distal Intergenic	12	24493207	24493656	450	2	ENSMUST00000073088	6398	ENSMUSG00000057160	ENSMUSG00000057160
chr12	24465450	24465851	12:24465450-24465851	.	.	24465450	24465851	0	1	401	24465448	cluster_3	Distal Intergenic	12	24493207	24493656	450	2	ENSMUST00000073088	27805	ENSMUSG00000057160	ENSMUSG00000057160
chr2	65538358	65538759	2:65538358-65538759	.	.	65538358	65538759	0	1	401	65538352	cluster_3	Intron (ENSMUST00000066432/ENSMUSG00000057182, intron 1 of 26)	2	65524748	65529404	4657	2	ENSMUST00000126837	-8955	ENSMUSG00000057182	ENSMUSG00000057182
chr11	115481904	115482305	11:115481904-115482305	.	.	115481904	115482305	0	1	401	115481903	cluster_3	Intron (ENSMUST00000035240/ENSMUSG00000057219, intron 2 of 2)	11	115475954	115489062	13109	1	ENSMUST00000140181	5951	ENSMUSG00000057219	ENSMUSG00000057219
chr6	86917254	86917655	6:86917254-86917655	.	.	86917254	86917655	0	1	401	86917246	cluster_3	Intron (ENSMUST00000089519/ENSMUSG00000057230, intron 1 of 20)	6	86851185	86935507	84323	1	ENSMUST00000156885	66070	ENSMUSG00000057230	ENSMUSG00000057230
chr19	11191811	11192212	19:11191811-11192212	.	.	11191811	11192212	0	1	401	11191810	cluster_3	Intron (ENSMUST00000073380/ENSMUSG00000057240, intron 2 of 7)	19	11169418	11196723	27306	2	ENSMUST00000073380	4511	ENSMUSG00000057240	ENSMUSG00000057240
chr2	113187109	113187510	2:113187109-113187510	.	.	113187109	113187510	0	1	401	113187108	cluster_3	Intron (ENSMUST00000080673/ENSMUSG00000057378, intron 1 of 102)	2	112631380	113217051	585672	2	ENSMUST00000080673	29541	ENSMUSG00000057378	ENSMUSG00000057378
chr18	31064188	31064589	18:31064188-31064589	.	.	31064188	31064589	0	1	401	31064185	cluster_3	Intron (ENSMUST00000082070/ENSMUSG00000057455, intron 3 of 3)	18	31153271	31212732	59462	2	ENSMUST00000153196	148143	ENSMUSG00000057455	ENSMUSG00000057455
chr13	12446251	12446652	13:12446251-12446652	.	.	12446251	12446652	0	1	401	12446250	cluster_3	Promoter (2-3kb)	13	12439417	12448736	9320	2	ENSMUST00000133143	2084	ENSMUSG00000057554	ENSMUSG00000057554
chr5	18220890	18221291	5:18220890-18221291	.	.	18220890	18221291	0	1	401	18220889	cluster_3	Distal Intergenic	5	18265135	18360413	95279	2	ENSMUST00000074694	139122	ENSMUSG00000057614	ENSMUSG00000057614
chr5	18367796	18368197	5:18367796-18368197	.	.	18367796	18368197	0	1	401	18367795	cluster_3	Distal Intergenic	5	18265135	18360413	95279	2	ENSMUST00000074694	-7384	ENSMUSG00000057614	ENSMUSG00000057614
chr1	11573516	11573917	1:11573516-11573917	.	.	11573516	11573917	0	1	401	11573515	cluster_3	Intron (ENSMUST00000171690/ENSMUSG00000057715, intron 5 of 7)	1	11518671	11599993	81323	1	ENSMUST00000141339	54846	ENSMUSG00000057715	ENSMUSG00000057715
chr6	39978949	39979350	6:39978949-39979350	.	.	39978949	39979350	0	1	401	39978946	cluster_3	Distal Intergenic	6	40110253	40248353	138101	1	ENSMUST00000061740	-130903	ENSMUSG00000057716	ENSMUSG00000057716
chr6	40097785	40098186	6:40097785-40098186	.	.	40097785	40098186	0	1	401	40097781	cluster_3	Distal Intergenic	6	40110253	40248353	138101	1	ENSMUST00000061740	-12067	ENSMUSG00000057716	ENSMUSG00000057716
chr6	40173557	40173958	6:40173557-40173958	.	.	40173557	40173958	0	1	401	40173553	cluster_3	Intron (ENSMUST00000061740/ENSMUSG00000057716, intron 1 of 2)	6	40110253	40248353	138101	1	ENSMUST00000061740	63305	ENSMUSG00000057716	ENSMUSG00000057716
chr18	42091485	42091886	18:42091485-42091886	.	.	42091485	42091886	0	1	401	42091481	cluster_3	Intron (ENSMUST00000072008/ENSMUSG00000057719, intron 1 of 8)	18	42053710	42158451	104742	1	ENSMUST00000074679	37776	ENSMUSG00000057719	ENSMUSG00000057719
chr5	98319759	98320160	5:98319759-98320160	.	.	98319759	98320160	0	1	401	98319750	cluster_3	Distal Intergenic	5	98329354	98801910	472557	1	ENSMUST00000080333	-9194	ENSMUSG00000057816	ENSMUSG00000057816
chr14	74166157	74166558	14:74166157-74166558	.	.	74166157	74166558	0	1	401	74166150	cluster_3	Distal Intergenic	14	73953922	73955586	1665	2	ENSMUST00000081138	-210572	ENSMUSG00000057886	ENSMUSG00000057886
chr11	33112371	33112772	11:33112371-33112772	.	.	33112371	33112772	0	1	401	33112368	cluster_3	Distal Intergenic	11	33117430	33146795	29366	2	ENSMUST00000109363	34023	ENSMUSG00000057967	ENSMUSG00000057967
chr8	93464737	93465138	8:93464737-93465138	.	.	93464737	93465138	0	1	401	93464728	cluster_3	Distal Intergenic	8	93499213	93506768	7556	2	ENSMUST00000080391	41630	ENSMUSG00000058019	ENSMUSG00000058019
chr13	41849105	41849506	13:41849105-41849506	.	.	41849105	41849506	0	1	401	41849101	cluster_3	Promoter (1-2kb)	13	41764133	41847684	83552	2	ENSMUST00000121404	-1422	ENSMUSG00000058022	ENSMUSG00000058022
chr4	62541820	62542221	4:62541820-62542221	.	.	62541820	62542221	0	1	401	62541814	cluster_3	Exon (ENSMUST00000062145/ENSMUSG00000058046, exon 8 of 15)	4	62525369	62547993	22625	1	ENSMUST00000062145	16452	ENSMUSG00000058046	ENSMUSG00000058046
chr11	53233165	53233566	11:53233165-53233566	.	.	53233165	53233566	0	1	401	53233160	cluster_3	Distal Intergenic	11	53200684	53201058	375	1	ENSMUST00000117979	32482	ENSMUSG00000058073	ENSMUSG00000058073
chr14	113363355	113363756	14:113363355-113363756	.	.	113363355	113363756	0	1	401	113363354	cluster_3	Distal Intergenic	14	113314608	113316713	2106	1	ENSMUST00000072359	48748	ENSMUSG00000058126	ENSMUSG00000058126
chr9	15552524	15552925	9:15552524-15552925	.	.	15552524	15552925	0	1	401	15552523	cluster_3	Distal Intergenic	9	15520846	15545257	24412	1	ENSMUST00000178999	31679	ENSMUSG00000058173	ENSMUSG00000058173
chr1	192387659	192388060	1:192387659-192388060	.	.	192387659	192388060	0	1	401	192387658	cluster_3	Intron (ENSMUST00000110844/ENSMUSG00000058248, intron 7 of 10)	1	192434740	192505645	70906	1	ENSMUST00000151152	-46680	ENSMUSG00000058248	ENSMUSG00000058248
chr1	192348574	192348975	1:192348574-192348975	.	.	192348574	192348975	0	1	401	192348573	cluster_3	Intron (ENSMUST00000110844/ENSMUSG00000058248, intron 7 of 10)	1	192434740	192505645	70906	1	ENSMUST00000151152	-85765	ENSMUSG00000058248	ENSMUSG00000058248
chr1	192296318	192296719	1:192296318-192296719	.	.	192296318	192296719	0	1	401	192296317	cluster_3	Intron (ENSMUST00000110844/ENSMUSG00000058248, intron 6 of 10)	1	192190784	192510159	319376	1	ENSMUST00000078470	105535	ENSMUSG00000058248	ENSMUSG00000058248
chr14	18906304	18906705	14:18906304-18906705	.	.	18906304	18906705	0	1	401	18906303	cluster_3	Distal Intergenic	14	18630335	18894267	263933	2	ENSMUST00000124353	-12038	ENSMUSG00000058317	ENSMUSG00000058317
chr7	134785968	134786369	7:134785968-134786369	.	.	134785968	134786369	0	1	401	134785967	cluster_3	Intron (ENSMUST00000084488/ENSMUSG00000058325, intron 21 of 51)	7	134670687	135173639	502953	1	ENSMUST00000084488	115282	ENSMUSG00000058325	ENSMUSG00000058325
chr3	36261418	36261819	3:36261418-36261819	.	.	36261418	36261819	0	1	401	36261415	cluster_3	Distal Intergenic	3	36179424	36222275	42852	2	ENSMUST00000122174	-39144	ENSMUSG00000058400	ENSMUSG00000058400
chr9	50371418	50371819	9:50371418-50371819	.	.	50371418	50371819	0	1	401	50371413	cluster_3	Distal Intergenic	9	50344240	50344981	742	2	ENSMUST00000076364	-26438	ENSMUSG00000058443	ENSMUSG00000058443
chr3	153763674	153764075	3:153763674-153764075	.	.	153763674	153764075	0	1	401	153763673	cluster_3	Distal Intergenic	3	153785053	153785134	82	1	ENSMUST00000079884	-20978	ENSMUSG00000058508	ENSMUSG00000058508
chr3	153774157	153774558	3:153774157-153774558	.	.	153774157	153774558	0	1	401	153774156	cluster_3	Distal Intergenic	3	153785053	153785134	82	1	ENSMUST00000079884	-10495	ENSMUSG00000058508	ENSMUSG00000058508
chr9	38189936	38190337	9:38189936-38190337	.	.	38189936	38190337	0	1	401	38189933	cluster_3	Promoter (<=1kb)	9	38189727	38190652	926	1	ENSMUST00000073577	210	ENSMUSG00000058521	ENSMUSG00000058521
chr14	117196912	117197313	14:117196912-117197313	.	.	117196912	117197313	0	1	401	117196911	cluster_3	Intron (ENSMUST00000078849/ENSMUSG00000058571, intron 2 of 8)	14	116925531	117975406	1049876	1	ENSMUST00000125435	271382	ENSMUSG00000058571	ENSMUSG00000058571
chr14	116456206	116456607	14:116456206-116456607	.	.	116456206	116456607	0	1	401	116456205	cluster_3	Intron (ENSMUST00000176912/ENSMUSG00000022112, intron 7 of 7)	14	116925297	117979529	1054233	1	ENSMUST00000078849	-468690	ENSMUSG00000058571	ENSMUSG00000058571
chr1	169060615	169061016	1:169060615-169061016	.	.	169060615	169061016	0	1	401	169060614	cluster_3	Distal Intergenic	1	169453528	169453869	342	2	ENSMUST00000076828	392853	ENSMUSG00000058622	ENSMUSG00000058622
chr1	169421300	169421701	1:169421300-169421701	.	.	169421300	169421701	0	1	401	169421299	cluster_3	Distal Intergenic	1	169453528	169453869	342	2	ENSMUST00000076828	32168	ENSMUSG00000058622	ENSMUSG00000058622
chr17	88106321	88106722	17:88106321-88106722	.	.	88106321	88106722	0	1	401	88106313	cluster_3	Distal Intergenic	17	88130715	88131116	402	1	ENSMUST00000072072	-23993	ENSMUSG00000058869	ENSMUSG00000058869
chr5	133156377	133156778	5:133156377-133156778	.	.	133156377	133156778	0	1	401	133156376	cluster_3	Distal Intergenic	5	133475095	133475587	493	1	ENSMUST00000077628	-318317	ENSMUSG00000058905	ENSMUSG00000058905
chr5	133496284	133496685	5:133496284-133496685	.	.	133496284	133496685	0	1	401	133496283	cluster_3	Distal Intergenic	5	133475123	133475536	414	1	ENSMUST00000145209	21162	ENSMUSG00000058905	ENSMUSG00000058905
chr5	133487780	133488181	5:133487780-133488181	.	.	133487780	133488181	0	1	401	133487779	cluster_3	Distal Intergenic	5	133475123	133475536	414	1	ENSMUST00000145209	12658	ENSMUSG00000058905	ENSMUSG00000058905
chr14	112306884	112307285	14:112306884-112307285	.	.	112306884	112307285	0	1	401	112306883	cluster_3	Distal Intergenic	14	112481367	112481846	480	1	ENSMUST00000077551	-174082	ENSMUSG00000058953	ENSMUSG00000058953
chr16	9688497	9688898	16:9688497-9688898	.	.	9688497	9688898	0	1	401	9688488	cluster_3	Intron (ENSMUST00000115835/ENSMUSG00000059003, intron 5 of 13)	16	9577827	9992533	414707	2	ENSMUST00000032331	303635	ENSMUSG00000059003	ENSMUSG00000059003
chr16	9716276	9716677	16:9716276-9716677	.	.	9716276	9716677	0	1	401	9716267	cluster_3	Intron (ENSMUST00000115835/ENSMUSG00000059003, intron 4 of 13)	16	9577827	9992533	414707	2	ENSMUST00000032331	275856	ENSMUSG00000059003	ENSMUSG00000059003
chr16	9768245	9768646	16:9768245-9768646	.	.	9768245	9768646	0	1	401	9768236	cluster_3	Intron (ENSMUST00000115835/ENSMUSG00000059003, intron 3 of 13)	16	9577827	9992533	414707	2	ENSMUST00000032331	223887	ENSMUSG00000059003	ENSMUSG00000059003
chr16	10080272	10080673	16:10080272-10080673	.	.	10080272	10080673	0	1	401	10080271	cluster_3	Distal Intergenic	16	9577710	9994921	417212	2	ENSMUST00000115835	-85352	ENSMUSG00000059003	ENSMUSG00000059003
