Motif	# matches	% matches input	# matches background	%matches background	P-value	log10 P-value	ROC AUC	PR AUC	Enr. at 1% FPR	Recall at 10% FDR
GM.5.0.C2H2_ZF.0244	5941	5.505	722	7.220	1.00e+00	-0.000	0.554	0.923	0.76	1.0000
GM.5.0.bHLH.0119	1790	1.659	100	1.000	5.94e-08	7.226	0.552	0.928	1.66	1.0000
GM.5.0.Forkhead.0051	3116	2.887	101	1.010	8.13e-36	35.090	0.596	0.938	2.86	1.0000
GM.5.0.Unknown.0147	1111	1.029	107	1.070	6.73e-01	0.172	0.496	0.912	0.96	1.0000
GM.5.0.Mixed.0090	1022	0.947	101	1.010	7.53e-01	0.123	0.484	0.911	0.94	1.0000
GM.5.0.ARID_BRIGHT.0005	995	0.922	115	1.150	9.88e-01	0.005	0.522	0.921	0.80	1.0000
GM.5.0.C2H2_ZF.0245	1042	0.965	100	1.000	6.56e-01	0.183	0.467	0.909	0.97	1.0000
GM.5.0.C2H2_ZF.0246	2906	2.693	100	1.000	5.35e-31	30.272	0.594	0.935	2.69	1.0000
GM.5.0.Homeodomain.0176	977	0.905	111	1.110	9.80e-01	0.009	0.470	0.908	0.82	1.0000
GM.5.0.Forkhead.0052	2667	2.471	100	1.000	2.70e-25	24.569	0.601	0.939	2.47	1.0000
GM.5.0.MBD.0003	578	0.536	101	1.010	1.00e+00	0.000	0.483	0.911	0.53	1.0000
GM.5.0.bHLH.0120	4192	3.884	100	1.000	5.41e-66	65.267	0.570	0.933	3.88	1.0000
GM.5.0.C2H2_ZF.0247	2680	2.483	100	1.000	1.35e-25	24.871	0.588	0.936	2.48	1.0000
GM.5.0.Mixed.0091	1710	1.584	114	1.140	2.00e-04	3.698	0.574	0.931	1.39	1.0000
GM.5.0.Ets.0043	4267	3.954	100	1.000	3.32e-68	67.479	0.595	0.938	3.95	1.0000
GM.5.0.Mixed.0092	1088	1.008	157	1.570	1.00e+00	0.000	0.446	0.902	0.64	1.0000
GM.5.0.Unknown.0148	1111	1.029	101	1.010	4.53e-01	0.344	0.492	0.914	1.02	1.0000
GM.5.0.Unknown.0149	1918	1.777	101	1.010	8.56e-10	9.068	0.595	0.935	1.76	1.0000
GM.5.0.Homeodomain.0177	1296	1.201	109	1.090	1.77e-01	0.752	0.457	0.907	1.10	1.0000
GM.5.0.C2H2_ZF.0248	3140	2.909	253	2.530	1.50e-02	1.825	0.489	0.912	1.15	1.0000
GM.5.0.Mixed.0093	439	0.407	109	1.090	1.00e+00	-0.000	0.436	0.897	0.37	1.0000
GM.5.0.C2H2_ZF.0249	1908	1.768	100	1.000	7.31e-10	9.136	0.566	0.930	1.77	1.0000
GM.5.0.bZIP.0089	1695	1.571	100	1.000	1.53e-06	5.815	0.501	0.917	1.57	1.0000
GM.5.0.bHLH.0121	3129	2.899	100	1.000	1.37e-36	35.864	0.620	0.944	2.90	1.0000
GM.5.0.STAT.0023	1639	1.519	124	1.240	1.39e-02	1.856	0.535	0.923	1.22	1.0000
GM.5.0.Unknown.0150	1141	1.057	101	1.010	3.52e-01	0.453	0.508	0.917	1.05	1.0000
GM.5.0.C2H2_ZF.0250	1134	1.051	100	1.000	3.39e-01	0.469	0.489	0.915	1.05	1.0000
GM.5.0.bHLH.0122	1350	1.251	100	1.000	1.46e-02	1.835	0.509	0.920	1.25	1.0000
GM.5.0.Unknown.0151	9939	9.209	304	3.040	3.70e-124	123.432	0.564	0.936	3.03	1.0000
GM.5.0.C2H2_ZF.0251	1301	1.205	100	1.000	3.63e-02	1.441	0.517	0.919	1.21	1.0000
GM.5.0.bHLH.0123	2382	2.207	101	1.010	1.24e-18	17.907	0.599	0.938	2.19	1.0000
GM.5.0.C2H2_ZF.0252	915	0.848	100	1.000	9.46e-01	0.024	0.474	0.909	0.85	1.0000
GM.5.0.TEA.0006	1195	1.107	100	1.000	1.75e-01	0.756	0.494	0.915	1.11	1.0000
GM.5.0.Unknown.0152	3817	3.537	100	1.000	3.53e-55	54.452	0.572	0.935	3.54	1.0000
GM.5.0.bZIP.0090	1667	1.545	100	1.000	3.78e-06	5.423	0.525	0.923	1.54	1.0000
GM.5.0.Homeodomain.0178	9315	8.631	167	1.670	5.32e-185	184.274	0.536	0.925	5.17	1.0000
GM.5.0.C2H2_ZF.0253	968	0.897	103	1.030	9.17e-01	0.038	0.475	0.909	0.87	1.0000
GM.5.0.Homeodomain_POU.0017	1451	1.344	100	1.000	1.61e-03	2.792	0.508	0.920	1.34	1.0000
GM.5.0.bZIP.0091	1347	1.248	100	1.000	1.55e-02	1.809	0.530	0.923	1.25	1.0000
GM.5.0.Homeodomain.0179	1080	1.001	100	1.000	5.24e-01	0.281	0.495	0.914	1.00	1.0000
GM.5.0.Homeodomain.0180	961	0.890	100	1.000	8.77e-01	0.057	0.508	0.917	0.89	1.0000
GM.5.0.Mixed.0094	3963	3.672	100	1.000	2.44e-59	58.612	0.647	0.948	3.67	1.0000
GM.5.0.Unknown.0153	1852	1.716	145	1.450	2.48e-02	1.606	0.487	0.914	1.18	1.0000
GM.5.0.Unknown.0154	1622	1.503	101	1.010	2.27e-05	4.645	0.530	0.923	1.49	1.0000
GM.5.0.Ndt80_PhoG.0001	2510	2.326	134	1.340	5.92e-12	11.228	0.516	0.922	1.74	1.0000
GM.5.0.Unknown.0155	746	0.691	105	1.050	1.00e+00	0.000	0.487	0.911	0.66	1.0000
GM.5.0.IRF.0019	1337	1.239	104	1.040	4.37e-02	1.359	0.535	0.923	1.19	1.0000
GM.5.0.Unknown.0156	2016	1.868	100	1.000	9.52e-12	11.021	0.601	0.936	1.87	1.0000
GM.5.0.bHLH.0124	568	0.526	100	1.000	1.00e+00	0.000	0.481	0.911	0.53	1.0000
GM.5.0.Unknown.0157	749	0.694	104	1.040	1.00e+00	0.000	0.488	0.912	0.67	1.0000
GM.5.0.Paired_box.0020	1810	1.677	185	1.850	9.06e-01	0.043	0.518	0.918	0.91	1.0000
GM.5.0.Nuclear_receptor.0124	3977	3.685	581	5.810	1.00e+00	-0.000	0.437	0.901	0.63	1.0000
GM.5.0.C2H2_ZF.0254	1103	1.022	113	1.130	8.58e-01	0.066	0.469	0.908	0.90	1.0000
GM.5.0.bZIP.0092	1594	1.477	109	1.090	7.62e-04	3.118	0.502	0.916	1.35	1.0000
GM.5.0.Unknown.0158	5083	4.710	100	1.000	3.71e-93	92.430	0.572	0.935	4.71	1.0000
GM.5.0.Unknown.0159	3059	2.834	100	1.000	8.27e-35	34.083	0.537	0.928	2.83	1.0000
GM.5.0.bHLH.0125	2127	1.971	100	1.000	8.26e-14	13.083	0.559	0.929	1.97	1.0000
GM.5.0.GATA.0026	920	0.852	100	1.000	9.41e-01	0.027	0.504	0.915	0.85	1.0000
GM.5.0.C2H2_ZF.0255	1426	1.321	119	1.190	1.45e-01	0.840	0.531	0.922	1.11	1.0000
GM.5.0.GATA.0027	571	0.529	100	1.000	1.00e+00	0.000	0.490	0.911	0.53	1.0000
GM.5.0.C2H2_ZF.0256	874	0.810	100	1.000	9.78e-01	0.009	0.498	0.913	0.81	1.0000
GM.5.0.bHLH.0126	1540	1.427	100	1.000	1.64e-04	3.786	0.512	0.919	1.43	1.0000
GM.5.0.Mixed.0095	3906	3.619	434	4.340	1.00e+00	0.000	0.517	0.919	0.83	1.0000
GM.5.0.T-box.0022	1287	1.192	100	1.000	4.60e-02	1.337	0.507	0.918	1.19	1.0000
GM.5.0.Nuclear_receptor.0125	933	0.864	100	1.000	9.24e-01	0.034	0.453	0.905	0.86	1.0000
GM.5.0.SAND.0008	1037	0.961	100	1.000	6.73e-01	0.172	0.468	0.909	0.96	1.0000
GM.5.0.Nuclear_receptor.0126	703	0.651	100	1.000	1.00e+00	0.000	0.462	0.904	0.65	1.0000
GM.5.0.Unknown.0160	1048	0.971	100	1.000	6.36e-01	0.196	0.508	0.917	0.97	1.0000
GM.5.0.Homeodomain.0181	1061	0.983	100	1.000	5.91e-01	0.228	0.472	0.909	0.98	1.0000
GM.5.0.Unknown.0161	4217	3.907	100	1.000	9.94e-67	66.002	0.597	0.941	3.91	1.0000
GM.5.0.bHLH.0127	1152	1.067	130	1.300	9.84e-01	0.007	0.479	0.911	0.82	1.0000
GM.5.0.RFX.0014	1124	1.041	102	1.020	4.45e-01	0.351	0.504	0.917	1.02	1.0000
GM.5.0.E2F.0020	783	0.725	104	1.040	1.00e+00	0.000	0.498	0.913	0.70	1.0000
GM.5.0.C2H2_ZF.0257	1803	1.671	100	1.000	3.73e-08	7.429	0.559	0.929	1.67	1.0000
GM.5.0.Unknown.0162	2119	1.963	103	1.030	7.82e-13	12.107	0.552	0.930	1.91	1.0000
GM.5.0.C2H2_ZF.0258	2181	2.021	100	1.000	7.45e-15	14.128	0.551	0.928	2.02	1.0000
GM.5.0.Paired_box.0021	2215	2.052	100	1.000	1.59e-15	14.799	0.538	0.925	2.05	1.0000
GM.5.0.C2H2_ZF.0259	6057	5.612	228	2.280	3.36e-56	55.474	0.437	0.903	2.46	1.0000
GM.5.0.SAND.0009	984	0.912	100	1.000	8.27e-01	0.083	0.477	0.909	0.91	1.0000
GM.5.0.C2H2_ZF.0260	1686	1.562	107	1.070	3.39e-05	4.470	0.531	0.923	1.46	1.0000
GM.5.0.C2H2_ZF.0261	841	0.779	104	1.040	9.97e-01	0.001	0.439	0.900	0.75	1.0000
GM.5.0.Unknown.0163	4957	4.593	100	1.000	3.31e-89	88.481	0.643	0.949	4.59	1.0000
GM.5.0.C2H2_ZF.0262	2363	2.189	442	4.420	1.00e+00	-0.000	0.504	0.913	0.50	1.0000
GM.5.0.C2H2_ZF.0263	1609	1.491	100	1.000	2.27e-05	4.645	0.501	0.917	1.49	1.0000
GM.5.0.Forkhead.0053	3836	3.554	100	1.000	1.02e-55	54.990	0.591	0.939	3.55	1.0000
GM.5.0.TEA.0007	1362	1.262	136	1.360	8.12e-01	0.090	0.491	0.914	0.93	1.0000
GM.5.0.C2H2_ZF.0264	3043	2.820	172	1.720	4.11e-12	11.386	0.540	0.925	1.64	1.0000
GM.5.0.C2H2_ZF.0265	1326	1.229	100	1.000	2.31e-02	1.636	0.546	0.925	1.23	1.0000
GM.5.0.C2H2_ZF.0266	1383	1.281	100	1.000	7.47e-03	2.127	0.523	0.921	1.28	1.0000
GM.5.0.Unknown.0164	3848	3.565	656	6.560	1.00e+00	-0.000	0.532	0.918	0.54	1.0000
GM.5.0.HSF.0009	878	0.814	100	1.000	9.76e-01	0.010	0.474	0.909	0.81	1.0000
GM.5.0.Homeodomain.0182	602	0.558	100	1.000	1.00e+00	0.000	0.428	0.898	0.56	1.0000
GM.5.0.AT_hook.0004	832	0.771	106	1.060	9.99e-01	0.001	0.534	0.920	0.73	1.0000
GM.5.0.Unknown.0165	3833	3.552	103	1.030	4.74e-54	53.324	0.603	0.941	3.45	1.0000
GM.5.0.Unknown.0166	2313	2.143	100	1.000	1.63e-17	16.788	0.564	0.932	2.14	1.0000
GM.5.0.C2H2_ZF.0267	1984	1.838	100	1.000	3.55e-11	10.450	0.553	0.929	1.84	1.0000
GM.5.0.Nuclear_receptor.0127	795	0.737	100	1.000	9.98e-01	0.001	0.469	0.906	0.74	1.0000
GM.5.0.Forkhead.0054	3506	3.249	107	1.070	3.41e-43	42.467	0.612	0.942	3.04	1.0000
GM.5.0.bHLH.0128	1562	1.447	100	1.000	8.88e-05	4.052	0.539	0.925	1.45	1.0000
GM.5.0.C2H2_ZF.0268	1566	1.451	109	1.090	1.48e-03	2.829	0.505	0.919	1.33	1.0000
GM.5.0.Mixed.0096	1755	1.626	100	1.000	2.03e-07	6.693	0.544	0.926	1.63	1.0000
GM.5.0.C2H2_ZF.0269	1264	1.171	101	1.010	7.98e-02	1.098	0.469	0.911	1.16	1.0000
GM.5.0.bHLH.0129	1940	1.798	103	1.030	1.08e-09	8.967	0.564	0.930	1.75	1.0000
GM.5.0.bZIP.0093	1850	1.714	100	1.000	6.66e-09	8.177	0.493	0.917	1.71	1.0000
GM.5.0.C2H2_ZF.0270	3115	2.886	100	1.000	3.12e-36	35.506	0.621	0.943	2.89	1.0000
GM.5.0.Homeodomain.0183	854	0.791	119	1.190	1.00e+00	0.000	0.454	0.908	0.66	1.0000
GM.5.0.Mixed.0097	6583	6.100	100	1.000	2.42e-142	141.616	0.621	0.946	6.10	1.0000
GM.5.0.Mixed.0098	2109	1.954	100	1.000	1.82e-13	12.741	0.566	0.930	1.95	1.0000
GM.5.0.Forkhead.0055	1816	1.683	102	1.020	6.22e-08	7.206	0.553	0.928	1.65	1.0000
GM.5.0.Homeodomain_POU.0018	1503	1.393	103	1.030	1.13e-03	2.946	0.517	0.922	1.35	1.0000
GM.5.0.Mixed.0099	2705	2.506	137	1.370	1.46e-14	13.835	0.560	0.931	1.83	1.0000
GM.5.0.Forkhead.0056	5194	4.813	100	1.000	1.16e-96	95.937	0.636	0.947	4.81	1.0000
GM.5.0.Homeodomain.0184	1424	1.319	239	2.390	1.00e+00	-0.000	0.443	0.903	0.55	1.0000
GM.5.0.RFX.0015	3079	2.853	100	1.000	2.58e-35	34.589	0.519	0.924	2.85	1.0000
GM.5.0.Homeodomain.0185	861	0.798	100	1.000	9.84e-01	0.007	0.476	0.909	0.80	1.0000
GM.5.0.bHLH.0130	3547	3.287	100	1.000	1.14e-47	46.943	0.620	0.944	3.29	1.0000
GM.5.0.AT_hook.0005	2276	2.109	101	1.010	1.91e-16	15.719	0.583	0.935	2.09	1.0000
GM.5.0.GATA.0028	1221	1.131	100	1.000	1.25e-01	0.902	0.466	0.908	1.13	1.0000
GM.5.0.Nuclear_receptor.0128	1147	1.063	100	1.000	2.99e-01	0.524	0.520	0.919	1.06	1.0000
GM.5.0.Forkhead.0057	508	0.471	106	1.060	1.00e+00	-0.000	0.463	0.904	0.44	1.0000
GM.5.0.C2H2_ZF.0271	1528	1.416	100	1.000	2.27e-04	3.644	0.559	0.928	1.42	1.0000
GM.5.0.C2H2_ZF.0272	1629	1.509	100	1.000	1.24e-05	4.907	0.527	0.921	1.51	1.0000
GM.5.0.Homeodomain.0186	1549	1.435	100	1.000	1.28e-04	3.894	0.526	0.923	1.44	1.0000
GM.5.0.Homeodomain_POU.0019	990	0.917	102	1.020	8.60e-01	0.066	0.497	0.915	0.90	1.0000
GM.5.0.Nuclear_receptor.0129	1507	1.396	100	1.000	3.96e-04	3.402	0.520	0.921	1.40	1.0000
GM.5.0.C2H2_ZF.0273	1039	0.963	100	1.000	6.66e-01	0.176	0.466	0.907	0.96	1.0000
GM.5.0.Unknown.0167	920	0.852	104	1.040	9.74e-01	0.011	0.467	0.908	0.82	1.0000
GM.5.0.Homeodomain.0187	1032	0.956	100	1.000	6.89e-01	0.161	0.474	0.910	0.96	1.0000
GM.5.0.Homeodomain.0188	1251	1.159	100	1.000	8.16e-02	1.088	0.497	0.916	1.16	1.0000
GM.5.0.Myb_SANT.0016	1213	1.124	100	1.000	1.39e-01	0.855	0.498	0.915	1.12	1.0000
GM.5.0.bZIP.0094	1301	1.205	100	1.000	3.63e-02	1.441	0.526	0.921	1.21	1.0000
GM.5.0.C2H2_ZF.0274	1789	1.658	100	1.000	6.15e-08	7.211	0.565	0.930	1.66	1.0000
GM.5.0.Mixed.0100	845	0.783	100	1.000	9.90e-01	0.004	0.491	0.912	0.78	1.0000
GM.5.0.Homeodomain_POU.0020	2596	2.405	100	1.000	1.15e-23	22.940	0.551	0.930	2.41	1.0000
GM.5.0.C2H2_ZF.0275	1019	0.944	129	1.290	9.99e-01	0.000	0.483	0.910	0.73	1.0000
GM.5.0.C2H2_ZF.0276	1356	1.256	112	1.120	1.28e-01	0.891	0.487	0.913	1.12	1.0000
GM.5.0.GATA.0029	26051	24.138	726	7.260	0.00e+00	inf	0.470	0.922	3.32	1.0000
GM.5.0.C2H2_ZF.0277	1131	1.048	100	1.000	3.49e-01	0.457	0.509	0.917	1.05	1.0000
GM.5.0.bHLH.0131	1599	1.482	100	1.000	3.05e-05	4.516	0.559	0.929	1.48	1.0000
GM.5.0.bHLH.0132	971	0.900	105	1.050	9.39e-01	0.027	0.498	0.915	0.86	1.0000
GM.5.0.C2H2_ZF.0278	855	0.792	109	1.090	9.99e-01	0.000	0.483	0.910	0.73	1.0000
GM.5.0.AT_hook.0006	4118	3.816	100	1.000	7.94e-64	63.100	0.619	0.944	3.82	1.0000
GM.5.0.C2H2_ZF.0279	4563	4.228	100	1.000	4.47e-77	76.350	0.648	0.949	4.23	1.0000
GM.5.0.bZIP.0095	2444	2.265	100	1.000	2.73e-20	19.564	0.544	0.928	2.26	1.0000
GM.5.0.C2H2_ZF.0280	1430	1.325	100	1.000	2.64e-03	2.578	0.527	0.921	1.32	1.0000
GM.5.0.C2H2_ZF.0281	843	0.781	100	1.000	9.90e-01	0.004	0.477	0.908	0.78	1.0000
GM.5.0.IRF.0020	1186	1.099	100	1.000	1.96e-01	0.709	0.491	0.914	1.10	1.0000
GM.5.0.Ets.0044	2341	2.169	100	1.000	4.26e-18	17.370	0.520	0.924	2.17	1.0000
GM.5.0.Nuclear_receptor.0130	1963	1.819	100	1.000	8.31e-11	10.081	0.542	0.926	1.82	1.0000
GM.5.0.DM.0007	979	0.907	100	1.000	8.39e-01	0.076	0.500	0.915	0.91	1.0000
GM.5.0.C2H2_ZF.0282	1390	1.288	100	1.000	6.44e-03	2.191	0.537	0.923	1.29	1.0000
GM.5.0.Nuclear_receptor.0131	846	0.784	100	1.000	9.90e-01	0.005	0.462	0.906	0.78	1.0000
GM.5.0.Nuclear_receptor.0132	655	0.607	100	1.000	1.00e+00	0.000	0.420	0.896	0.61	1.0000
GM.5.0.Nuclear_receptor.0133	902	0.836	108	1.080	9.94e-01	0.003	0.503	0.915	0.77	1.0000
GM.5.0.C2H2_ZF.0283	593	0.549	106	1.060	1.00e+00	0.000	0.464	0.905	0.52	1.0000
GM.5.0.Homeodomain.0189	1341	1.243	111	1.110	1.35e-01	0.871	0.541	0.923	1.12	1.0000
GM.5.0.Unknown.0168	2758	2.555	239	2.390	1.65e-01	0.781	0.595	0.934	1.07	1.0000
GM.5.0.TBP.0005	1743	1.615	109	1.090	1.37e-05	4.863	0.569	0.932	1.48	1.0000
GM.5.0.bZIP.0096	1686	1.562	100	1.000	2.05e-06	5.688	0.500	0.917	1.56	1.0000
GM.5.0.C2H2_ZF.0284	3618	3.352	100	1.000	1.28e-49	48.893	0.582	0.936	3.35	1.0000
GM.5.0.C2H2_ZF.0285	687	0.637	104	1.040	1.00e+00	0.000	0.452	0.904	0.61	1.0000
GM.5.0.Unknown.0169	1410	1.306	100	1.000	4.16e-03	2.381	0.526	0.922	1.31	1.0000
GM.5.0.C2H2_ZF.0286	1442	1.336	143	1.430	7.97e-01	0.099	0.478	0.914	0.93	1.0000
GM.5.0.C2H2_ZF.0287	1269	1.176	197	1.970	1.00e+00	-0.000	0.505	0.916	0.60	1.0000
GM.5.0.Nuclear_receptor.0134	711	0.659	109	1.090	1.00e+00	0.000	0.478	0.910	0.60	1.0000
GM.5.0.Homeodomain.0190	1963	1.819	100	1.000	8.31e-11	10.081	0.520	0.923	1.82	1.0000
GM.5.0.Unknown.0170	1426	1.321	142	1.420	8.09e-01	0.092	0.474	0.909	0.93	1.0000
GM.5.0.Mixed.0101	1331	1.233	100	1.000	2.11e-02	1.676	0.498	0.915	1.23	1.0000
GM.5.0.C2H2_ZF.0288	1435	1.330	100	1.000	2.35e-03	2.628	0.504	0.918	1.33	1.0000
GM.5.0.Forkhead.0058	1060	0.982	100	1.000	5.95e-01	0.226	0.526	0.920	0.98	1.0000
GM.5.0.HSF.0010	1432	1.327	100	1.000	2.52e-03	2.598	0.504	0.917	1.33	1.0000
GM.5.0.E2F.0021	1736	1.609	100	1.000	3.89e-07	6.410	0.521	0.922	1.61	1.0000
GM.5.0.Nuclear_receptor.0135	906	0.839	100	1.000	9.55e-01	0.020	0.481	0.910	0.84	1.0000
GM.5.0.Mixed.0102	1346	1.247	100	1.000	1.58e-02	1.801	0.488	0.914	1.25	1.0000
GM.5.0.Unknown.0171	2054	1.903	101	1.010	3.57e-12	11.448	0.541	0.927	1.88	1.0000
GM.5.0.Nuclear_receptor.0136	678	0.628	125	1.250	1.00e+00	-0.000	0.458	0.907	0.50	1.0000
GM.5.0.Unknown.0172	1033	0.957	120	1.200	9.91e-01	0.004	0.488	0.910	0.80	1.0000
GM.5.0.Unknown.0173	838	0.776	100	1.000	9.92e-01	0.004	0.491	0.912	0.78	1.0000
GM.5.0.C2H2_ZF.0289	1043	0.966	102	1.020	7.21e-01	0.142	0.479	0.911	0.95	1.0000
GM.5.0.MADS_box.0021	3135	2.905	179	1.790	4.55e-12	11.342	0.511	0.920	1.62	1.0000
GM.5.0.Homeodomain.0191	1118	1.036	100	1.000	3.92e-01	0.407	0.477	0.911	1.04	1.0000
GM.5.0.Unknown.0174	1621	1.502	100	1.000	1.58e-05	4.802	0.571	0.930	1.50	1.0000
GM.5.0.Mixed.0103	1513	1.402	100	1.000	3.39e-04	3.470	0.531	0.923	1.40	1.0000
GM.5.0.bHLH.0133	953	0.883	108	1.080	9.78e-01	0.010	0.485	0.912	0.82	1.0000
GM.5.0.Unknown.0175	1029	0.953	109	1.090	9.16e-01	0.038	0.505	0.916	0.87	1.0000
GM.5.0.C2H2_ZF.0290	2031	1.882	102	1.020	1.68e-11	10.775	0.530	0.925	1.84	1.0000
GM.5.0.Homeodomain_POU.0021	1429	1.324	100	1.000	2.71e-03	2.568	0.521	0.921	1.32	1.0000
GM.5.0.C2H2_ZF.0291	756	0.700	170	1.700	1.00e+00	-0.000	0.452	0.899	0.41	1.0000
GM.5.0.TBP.0006	988	0.915	100	1.000	8.17e-01	0.088	0.462	0.905	0.92	1.0000
GM.5.0.Myb_SANT.0017	1282	1.188	100	1.000	5.00e-02	1.301	0.533	0.922	1.19	1.0000
GM.5.0.Paired_box.0022	955	0.885	111	1.110	9.88e-01	0.005	0.510	0.916	0.80	1.0000
GM.5.0.C2H2_ZF.0292	2880	2.668	100	1.000	2.31e-30	29.636	0.537	0.928	2.67	1.0000
GM.5.0.p53.0010	1431	1.326	102	1.020	4.49e-03	2.348	0.493	0.915	1.30	1.0000
GM.5.0.Homeodomain_POU.0022	963	0.892	100	1.000	8.73e-01	0.059	0.515	0.918	0.89	1.0000
GM.5.0.C2HC_ZF.0001	3445	3.192	722	7.220	1.00e+00	-0.000	0.404	0.892	0.44	1.0000
GM.5.0.Homeodomain.0192	1329	1.231	114	1.140	2.29e-01	0.640	0.480	0.911	1.08	1.0000
GM.5.0.Homeodomain.0193	1278	1.184	104	1.040	1.07e-01	0.969	0.509	0.916	1.14	1.0000
GM.5.0.TEA.0008	1342	1.243	103	1.030	3.29e-02	1.483	0.505	0.917	1.21	1.0000
GM.5.0.Homeodomain.0194	2425	2.247	315	3.150	1.00e+00	0.000	0.480	0.910	0.71	1.0000
GM.5.0.bHLH.0134	3163	2.931	101	1.010	5.13e-37	36.290	0.581	0.936	2.90	1.0000
GM.5.0.Unknown.0176	4197	3.889	691	6.910	1.00e+00	-0.000	0.486	0.903	0.56	1.0000
GM.5.0.Nuclear_receptor.0137	958	0.888	100	1.000	8.83e-01	0.054	0.485	0.912	0.89	1.0000
GM.5.0.Unknown.0177	1463	1.356	101	1.010	1.63e-03	2.788	0.593	0.936	1.34	1.0000
GM.5.0.Unknown.0178	3688	3.417	105	1.050	4.97e-49	48.304	0.649	0.948	3.25	1.0000
GM.5.0.Grainyhead.0009	3989	3.696	171	1.710	8.57e-30	29.067	0.584	0.933	2.16	1.0000
GM.5.0.Unknown.0179	1052	0.975	100	1.000	6.22e-01	0.206	0.512	0.918	0.97	1.0000
GM.5.0.Nuclear_receptor.0138	2075	1.923	100	1.000	7.90e-13	12.102	0.539	0.926	1.92	1.0000
GM.5.0.C2H2_ZF.0293	1018	0.943	100	1.000	7.33e-01	0.135	0.536	0.922	0.94	1.0000
GM.5.0.T-box.0023	1090	1.010	100	1.000	4.89e-01	0.311	0.500	0.916	1.01	1.0000
GM.5.0.C2H2_ZF.0294	4107	3.805	100	1.000	1.66e-63	62.779	0.564	0.934	3.81	1.0000
GM.5.0.C2H2_ZF_Homeodomain.0005	1156	1.071	100	1.000	2.73e-01	0.563	0.512	0.917	1.07	1.0000
GM.5.0.Unknown.0180	1848	1.712	100	1.000	7.17e-09	8.144	0.560	0.930	1.71	1.0000
GM.5.0.C2H2_ZF.0295	2467	2.286	101	1.010	1.89e-20	19.723	0.578	0.934	2.26	1.0000
GM.5.0.RFX.0016	1337	1.239	101	1.010	2.35e-02	1.629	0.519	0.920	1.23	1.0000
GM.5.0.Sox.0036	1502	1.392	102	1.020	8.54e-04	3.068	0.536	0.923	1.36	1.0000
GM.5.0.Unknown.0181	2046	1.896	100	1.000	2.71e-12	11.567	0.563	0.930	1.90	1.0000
GM.5.0.Homeodomain.0195	1450	1.344	100	1.000	1.65e-03	2.782	0.531	0.922	1.34	1.0000
GM.5.0.bHLH.0135	1983	1.837	102	1.020	1.17e-10	9.934	0.582	0.934	1.80	1.0000
GM.5.0.Unknown.0182	1124	1.041	100	1.000	3.72e-01	0.430	0.458	0.907	1.04	1.0000
GM.5.0.Mixed.0104	2297	2.128	100	1.000	3.49e-17	16.458	0.542	0.928	2.13	1.0000
GM.5.0.p53.0011	1448	1.342	100	1.000	1.73e-03	2.761	0.535	0.923	1.34	1.0000
GM.5.0.DM.0008	988	0.915	100	1.000	8.17e-01	0.088	0.517	0.919	0.92	1.0000
GM.5.0.Nuclear_receptor.0139	4128	3.825	100	1.000	4.05e-64	63.392	0.559	0.932	3.82	1.0000
GM.5.0.bZIP.0097	1585	1.469	100	1.000	4.59e-05	4.338	0.525	0.923	1.47	1.0000
GM.5.0.MADS_box.0022	730	0.676	102	1.020	1.00e+00	0.000	0.449	0.903	0.66	1.0000
GM.5.0.Nuclear_receptor.0140	2231	2.067	172	1.720	9.14e-03	2.039	0.520	0.917	1.20	1.0000
GM.5.0.Ets.0045	1742	1.614	100	1.000	3.17e-07	6.499	0.562	0.928	1.61	1.0000
GM.5.0.Unknown.0183	1881	1.743	100	1.000	2.07e-09	8.685	0.548	0.927	1.74	1.0000
GM.5.0.Homeodomain.0196	910	0.843	151	1.510	1.00e+00	0.000	0.521	0.918	0.56	1.0000
GM.5.0.Homeodomain.0197	1238	1.147	101	1.010	1.16e-01	0.935	0.480	0.913	1.14	1.0000
GM.5.0.C2H2_ZF.0296	1877	1.739	152	1.520	5.60e-02	1.252	0.590	0.935	1.14	1.0000
GM.5.0.Unknown.0184	2025	1.876	105	1.050	1.19e-10	9.925	0.554	0.930	1.79	1.0000
GM.5.0.C2H2_ZF.0297	5436	5.037	100	1.000	2.17e-104	103.663	0.613	0.944	5.04	1.0000
GM.5.0.CUT_Homeodomain.0012	1005	0.931	100	1.000	7.72e-01	0.113	0.471	0.909	0.93	1.0000
GM.5.0.Unknown.0185	1045	0.968	100	1.000	6.46e-01	0.190	0.519	0.919	0.97	1.0000
GM.5.0.GATA.0030	1515	1.404	100	1.000	3.21e-04	3.493	0.541	0.925	1.40	1.0000
GM.5.0.Unknown.0186	731	0.677	102	1.020	1.00e+00	0.000	0.440	0.900	0.66	1.0000
GM.5.0.Unknown.0187	3644	3.376	100	1.000	2.44e-50	49.612	0.641	0.947	3.38	1.0000
GM.5.0.T-box.0024	2070	1.918	100	1.000	9.79e-13	12.009	0.524	0.923	1.92	1.0000
GM.5.0.Nuclear_receptor.0141	1898	1.759	100	1.000	1.08e-09	8.968	0.531	0.924	1.76	1.0000
GM.5.0.GATA.0031	5057	4.686	100	1.000	2.44e-92	91.613	0.630	0.945	4.69	1.0000
GM.5.0.Unknown.0188	3188	2.954	100	1.000	4.14e-38	37.383	0.550	0.926	2.95	1.0000
