# GimmeMotifs version 0.16.1
# Input: /home/ia1014/gimmemotifs/output/shared_denovo/generated_background.gc.fa
# Motifs: /home/ia1014/gimmemotifs/output/shared_denovo/combined.pfm
# Scoring: GC frequency normalized z-score
	GimmeMotifs_1	GimmeMotifs_2	GimmeMotifs_3	GimmeMotifs_4	GimmeMotifs_5	GimmeMotifs_6	GimmeMotifs_7	GimmeMotifs_8	GimmeMotifs_9	GimmeMotifs_10	GimmeMotifs_11	GimmeMotifs_12	GimmeMotifs_13	GimmeMotifs_14	GimmeMotifs_15	GimmeMotifs_16	GimmeMotifs_17	GimmeMotifs_18	GimmeMotifs_19
chr14:119229600-119229800	2.208973	-1.525374	-0.798511	0.865805	0.462679	2.181895	0.698283	-0.158902	1.402206	0.287939	1.379784	0.092888	-0.216593	0.074071	0.618713	0.593821	-0.228029	0.631046	0.552978
chrX:85017000-85017200	-1.544572	-0.395823	-0.379491	0.494189	-0.308541	-0.622397	-0.547015	-0.681244	-0.944687	-0.930201	2.181245	-0.433125	0.362427	-0.847984	0.597193	0.031040	0.508410	-0.747426	-1.283381
chr3:56376900-56377100	1.879412	1.979884	-0.548052	0.766156	0.560597	0.459744	1.170945	1.244606	0.358698	-0.605664	1.232985	-0.105372	0.976760	0.197044	0.429913	0.593821	2.280148	0.137758	-1.546807
chr4:95443600-95443800	0.243303	-1.508225	-1.840018	-0.416044	-1.117776	-1.324426	-0.007018	-0.793028	-0.907227	-1.494994	1.681227	-1.076623	-0.310727	0.074071	-1.717183	0.671860	0.740652	0.735220	-0.018359
chr14:75654500-75654700	0.575745	0.064745	-0.482227	1.156959	-0.807841	0.577284	0.000094	-1.287023	0.259927	2.217284	-0.764011	-0.188592	0.313686	0.197044	0.102617	0.593821	0.445047	-0.059764	-1.283627
chr2:103174300-103174500	0.063197	-0.784992	0.559280	-0.636094	-0.601353	-0.844759	-0.591667	1.152011	-0.811964	0.201944	1.414508	-0.258256	0.407999	-0.870200	-1.203919	-0.919391	-0.936127	0.324338	-0.808035
chr14:83471600-83471800	-1.276667	1.375789	0.875563	-0.965874	0.364923	-1.567497	-0.418293	2.499546	-0.294802	-1.146670	-2.012456	-0.142796	0.407999	-0.993173	-0.596837	-0.997429	-1.175868	-2.308309	1.005759
chr5:136528100-136528300	-1.467493	-0.781598	-0.548052	-0.858680	0.341886	1.160978	0.222360	-0.871074	0.304831	-1.069581	-0.086831	0.843023	0.313686	-0.870200	-1.526017	0.311347	1.005175	-0.919309	0.709150
chr8:103427700-103427900	-0.534569	2.309756	-1.747406	-1.121863	-0.642467	1.001308	0.753022	-1.019558	-0.623576	0.530004	-0.411656	1.714023	-0.310727	1.264288	-0.776666	0.593821	2.792576	2.773939	0.806134
chr16:89653100-89653300	-1.477752	-1.335671	-1.681582	0.030066	-0.062141	-0.936476	0.634511	0.239539	-0.719488	-2.369596	-0.233630	0.609504	-3.280871	1.141314	-0.392697	0.593821	-0.830420	0.534808	-0.046905
chrX:75699900-75700100	-0.085565	0.846063	0.559280	0.908765	-1.015800	1.741758	1.343236	0.798960	-0.388405	1.811259	-0.233630	-0.695680	0.882626	0.197044	-0.485926	-0.919391	0.214226	-0.870977	-1.387922
chrX:85468400-85468600	-1.811252	-1.079487	-0.323791	-0.616868	0.384588	-1.883837	-0.135279	-0.144144	-1.064537	-0.180728	-0.233630	0.583586	-1.829099	0.197044	-0.383328	-0.997429	0.073348	-0.206068	-0.409772
chr3:132670300-132670500	0.704735	-1.039627	-0.482227	-1.349714	-1.151299	-1.371717	-0.401125	-0.791206	0.820099	-0.135040	-0.233630	-0.054092	0.407820	-0.993173	-0.262055	-0.997429	1.752837	-0.004948	-0.835171
chr1:121441400-121441600	-1.499099	-0.213447	-0.548052	0.619016	0.573626	1.459936	-0.710277	0.096343	-0.403750	-0.559761	-0.086831	0.218915	-1.354472	-0.993173	0.181105	2.185072	-0.364248	0.242153	-0.828490
chr2:153156200-153156400	0.693478	1.918505	-0.482227	0.279610	0.380215	0.977952	0.556458	-1.763868	-0.284169	-0.586753	-1.847775	0.363245	-2.970598	0.197044	-0.160649	0.593821	1.077751	1.673747	-0.261538
chr6:149404500-149404700	-0.276650	-0.012708	-0.482227	0.193382	-1.392526	-1.271312	-1.487257	-0.943098	0.820099	-1.434363	-0.330737	0.235665	-0.691219	-0.870200	0.445046	0.593821	0.834685	-1.223945	-2.013345
chr6:88355200-88355400	2.280975	0.865762	2.325966	-0.018406	1.240759	0.228237	-1.558794	1.154000	0.911437	-0.586753	-0.401389	-0.341449	0.407820	0.074071	0.322509	0.593821	1.273657	-0.114339	-1.215095
chr16:83458800-83459000	0.159015	-1.144029	-0.548052	0.223224	0.221719	1.381117	-0.443969	0.258744	-1.023947	0.836913	-0.133026	-1.337912	-0.310727	0.074071	0.135687	-0.919391	-1.178315	-0.421824	0.250653
chr8:60823600-60823800	-1.367529	1.103852	-0.482227	-0.381498	-0.415522	-0.835781	-0.179107	-0.932802	-0.107551	-0.699251	-0.230133	1.809847	-0.879666	0.197044	0.446806	0.311347	-0.977884	0.548640	0.410901
chr18:83836200-83836400	0.386895	0.712779	-1.681582	-0.515549	-0.250857	1.636378	-0.453635	0.534141	1.784279	0.174952	1.813058	0.294729	-0.785354	0.074071	0.085716	-0.919391	-0.575742	2.969933	0.898881
chr12:118380900-118381100	-1.521191	-1.167743	0.809739	-0.970860	-0.947337	-0.349266	-0.646754	0.952827	-0.999694	-0.586753	-1.007917	-0.235993	0.882626	0.074071	-0.864741	-0.919391	-0.375266	-0.063549	-0.450321
chr5:36719800-36720000	-0.036953	0.813691	-0.482227	-0.796825	-0.552011	1.663687	2.466655	-0.506870	0.669862	1.811259	-0.183938	0.770617	0.407999	-0.870200	-0.849430	0.311347	-0.185450	1.337928	-0.229617
chrX:82204500-82204700	0.271982	0.594470	0.628002	-0.468715	-0.527947	1.024849	-0.967627	1.010929	0.685498	-1.550076	-0.104130	-1.715488	0.911605	0.125680	-1.273903	-1.319636	-2.455788	0.000933	-0.163219
chr10:24685200-24685400	-0.035159	-0.616868	0.809739	-1.570215	-0.782019	1.820578	-0.692654	0.498019	0.304831	0.123979	-0.508762	0.230230	0.407999	-0.993173	0.108266	-0.919391	0.914187	0.987316	0.206968
chr3:121779900-121780100	0.287566	-0.163604	0.875563	-0.598603	-0.564912	0.551399	2.697265	0.083976	0.213626	-0.004865	-0.086831	-0.315397	-0.879666	0.074071	-0.118233	-0.997429	0.012784	-1.201492	0.162707
chr17:47203000-47203200	1.726528	2.189998	0.559280	-1.861420	0.320889	0.669123	-0.752060	-1.487734	0.995129	-0.240287	-0.002839	1.725431	0.407999	1.141314	-1.349678	-0.919391	2.013009	0.264606	0.119811
chr8:19591800-19592000	-1.215658	-0.231983	-0.323791	-0.340474	1.718138	0.794893	-1.046719	-0.206559	-0.810178	0.530004	1.561307	-0.059660	0.502133	1.141314	-0.321537	-0.997429	-0.159548	-0.634280	1.493851
chr12:56333800-56334000	-0.461735	-0.776852	0.809739	-0.431013	-0.527968	-1.141007	-0.878948	-0.031789	-1.690724	0.287939	-0.086831	-0.110858	-1.829099	1.141314	-0.252436	-0.997429	-0.930780	-1.145529	-1.555896
chrY:38704600-38704800	0.027493	0.288662	-0.798511	0.996636	1.204301	-0.131656	2.802174	-0.472821	1.091042	1.363839	-0.086831	0.130820	-0.785532	-0.870200	-0.353507	-1.279904	0.601319	0.719011	0.151106
chr7:128195000-128195200	-1.412097	-0.776205	-0.548052	-0.386475	-0.584512	0.515175	0.579679	-1.456327	-0.294802	1.560825	-0.512260	1.250622	0.313686	2.208558	-0.773708	2.185072	-0.768205	0.242153	0.272045
chr2:90414100-90414300	-0.090313	-0.334072	0.559280	-0.660691	-0.523055	0.799660	0.532718	0.281284	1.091042	1.560825	-0.365461	0.053305	-0.310727	1.141314	-1.492852	0.311347	1.042497	-1.169370	-1.005012
chr1:144489100-144489300	-0.146441	0.053903	-0.798511	-0.823646	1.724146	1.147394	0.708204	-1.027753	-0.202979	2.217284	-2.142643	-0.710824	-0.785354	-0.993173	-0.019102	0.593821	-0.687048	0.631046	0.557655
chr11:72731600-72731800	-0.998149	-0.651116	-1.747406	-0.388768	-0.750809	1.394025	1.930945	0.018315	-0.669878	-1.512328	-2.227129	-1.322712	-1.354472	-0.993173	0.747304	0.593821	0.007616	0.866319	0.027489
chr19:22683800-22684000	-1.022261	0.985697	0.968176	-0.301306	0.625008	1.572316	-1.072333	0.019020	1.091042	-1.320341	1.631535	0.040293	0.882626	0.197044	1.550859	1.902597	-0.171787	0.359637	0.091607
chr7:130433100-130433300	-0.052298	0.530556	-0.548052	-1.515610	-0.132403	-0.504747	-1.266771	0.156618	1.912767	-0.914317	-0.330737	-1.532353	0.407999	-0.870200	-0.728725	-0.919391	-1.621841	-1.871629	-0.365971
chr1:83750400-83750600	0.326028	-0.838425	-0.323791	-0.997023	-0.875617	-1.345628	-0.600884	3.941900	-0.173154	-1.762762	1.681227	-0.651942	-0.310727	3.398776	0.259957	-0.919391	-0.830054	-0.105718	3.039180
chr6:149393700-149393900	-1.397926	-0.211876	-1.692939	0.118281	-2.154347	0.490240	0.009900	-0.076979	0.368791	-0.532836	0.276280	-1.118812	-1.785802	-0.847984	-0.473455	0.322558	-1.268838	-0.058994	-1.909741
chr6:15577800-15578000	-0.434355	-2.145964	-0.548052	-0.523277	-1.162921	0.299664	1.040835	-0.443822	-1.051192	1.049555	-0.183938	-0.948235	-1.354293	-0.870200	-0.732784	-0.997429	0.823654	-0.549567	-0.419470
chr3:19195000-19195200	0.423963	0.471983	-0.548052	-0.208540	0.012703	0.794893	0.367707	-1.084659	-0.472417	0.201944	1.232985	0.557822	0.502133	0.074071	0.041140	1.902597	0.954422	1.776549	0.937258
chr10:9765900-9766100	-0.384845	-0.995557	0.809739	-0.017271	0.032422	-0.111114	-1.303626	-0.510977	-2.376635	0.287939	-0.361964	0.853002	0.313686	1.264288	0.384953	-0.919391	0.017999	-0.775855	0.126890
chr18:25047600-25047800	-0.406242	-0.126031	-0.389615	0.437224	0.399725	1.069322	1.475893	-0.244136	1.039925	1.455579	1.511615	1.374886	-0.785354	0.074071	1.083421	0.593821	-0.374172	0.136863	2.707876
chr5:130494500-130494700	-1.283387	-0.205590	-0.548052	-0.407129	0.009365	-0.155085	-1.100464	-0.209711	1.091042	0.580976	-2.146634	-1.072453	0.313686	-0.870200	-0.342278	-0.997429	-0.925413	-1.578865	-1.051680
chr11:72743500-72743700	-0.954866	-0.696002	-1.747406	-0.615464	1.222513	1.723267	0.914245	-0.760044	-0.635345	0.174952	-0.729287	-0.994367	-1.448606	-0.993173	-0.173210	0.593821	0.932269	-0.303547	2.118907
chr5:102500300-102500500	-0.450101	-0.882115	-0.389615	-0.539560	2.476404	0.414648	-0.830702	1.005331	0.213626	0.530004	1.414508	-2.226618	-3.221087	0.074071	1.765584	-2.510641	-1.443585	-0.018780	0.179398
chr17:86857300-86857500	1.267361	-0.743873	-0.482227	-0.250128	0.729310	-1.283315	-0.825959	-0.749500	0.358698	-0.231701	-0.183938	0.383356	0.407820	-0.870200	-0.750591	0.593821	-1.242764	-0.605943	-1.154099
chr6:111637200-111637400	-0.290913	0.265317	0.628002	-0.730968	-1.345516	-0.515086	-0.387225	-0.785747	-0.425952	-0.433439	0.293706	0.171170	0.362427	-0.847984	-1.730430	0.031040	-0.173968	-0.641528	0.738528
chr11:92839600-92839800	1.904200	0.515493	-0.798511	1.128327	2.388873	-0.379295	-0.270693	-0.441705	0.494832	0.521418	-0.230133	-0.830432	0.407999	0.074071	-0.000035	-1.279904	-0.464713	0.123925	-0.823964
chr9:28337500-28337700	-0.118836	-0.660395	0.559280	-0.403962	0.906859	0.141056	2.604592	0.137597	1.306293	-1.136980	-0.233630	1.376905	0.407999	0.074071	-0.224605	-0.919391	0.228314	2.263052	-0.737820
chr18:67645900-67646100	0.379999	-0.510486	0.809739	-0.890465	-0.981019	0.326972	-0.044685	-0.394754	1.692941	-0.410889	1.534428	-0.338289	0.313686	0.074071	0.002635	-0.997429	0.013342	-1.090096	-0.036520
chr8:9196600-9196800	0.146107	-1.119306	-0.548052	-1.357333	-1.331138	-0.877674	-1.751663	-1.236786	-2.903912	-1.460955	-0.281469	-1.315696	0.976760	0.197044	-1.071470	-0.997429	1.111357	-0.483339	-1.410623
chr13:78989900-78990100	-1.255205	-0.301962	0.809739	-0.801974	0.075986	0.092771	-1.691320	0.121374	-0.388405	1.242938	-1.928271	-2.110790	-0.691219	0.074071	-1.105977	-0.997429	-0.641124	-1.073886	-1.053588
chr5:3541500-3541700	0.264272	-1.018203	-0.548052	-0.791826	0.406207	0.743045	-0.866491	0.299998	0.218201	1.049555	1.813058	1.343009	0.976760	2.208558	-0.989950	0.593821	1.333988	2.135309	-0.498385
chr1:105154700-105154900	-0.133578	-0.839810	-0.685446	-0.763959	-0.915350	-0.518959	0.754419	-0.470779	2.047945	1.449137	-0.067702	-1.084455	-1.127290	0.252481	-0.526710	0.322558	1.298745	0.397651	0.107506
chr1:129939300-129939500	0.163778	-1.727006	0.628002	1.713184	1.329119	0.562649	-0.600239	-0.728781	0.245386	-1.739206	1.763147	0.860254	0.253507	0.252481	1.682800	1.964753	0.505411	0.786832	-1.041114
chr1:106184700-106184900	-0.950808	-0.290546	-0.798511	1.509710	-0.114290	1.459936	0.726386	0.967268	0.248026	0.521418	-0.233630	-0.838075	0.313686	1.141314	0.196222	-0.919391	0.116742	-0.267207	0.828926
chrY:10367100-10367300	-1.122907	-0.966818	0.933957	-0.083967	-0.382130	1.318994	-0.611733	-0.775844	0.054503	-0.142398	0.073057	0.814240	-1.676675	-0.847984	-0.973653	0.322558	0.622732	1.187740	-1.254636
chr16:7597900-7598100	-0.963875	0.559475	-0.482227	-0.854768	-0.817604	0.221252	0.294940	-1.528989	-0.620069	0.115394	-0.365461	0.050737	0.407999	0.074071	0.506587	-1.279904	-0.759154	-1.491357	0.015758
chr4:18388100-18388300	0.556265	-0.794662	0.559280	1.763815	0.236006	0.533387	0.633738	-0.725187	-0.647447	-1.126216	-0.183938	0.197843	-3.159010	0.074071	-0.015285	0.593821	-0.797320	2.166923	0.758903
chrY:25451500-25451700	-1.023176	-1.647320	0.559280	-0.978107	-1.720786	-1.086275	-1.486256	0.140123	-1.574100	-0.293226	-2.028875	-0.217301	0.407820	0.074071	-0.284670	-0.919391	-0.978813	-1.649759	-0.530952
chr16:59441900-59442100	-0.608630	-0.533592	-0.548052	0.055876	0.222326	1.253522	0.657125	-1.071448	-0.346944	0.201944	-0.233630	2.301260	0.407820	0.197044	1.493430	-0.997429	0.299971	0.045527	-1.778406
chr13:43294900-43295100	0.355264	-0.446716	0.809739	-0.013971	-0.482992	0.132719	-0.453816	-1.101813	-0.284169	-0.637725	-0.448310	-0.558410	0.882626	0.074071	0.906643	0.593821	1.199801	0.866319	0.569087
chr18:14132600-14132800	-0.521629	1.380313	-0.798511	-1.121181	0.292642	-0.854319	0.207362	-0.655291	1.276335	-1.174702	-0.281469	1.435985	-0.310727	0.074071	1.762099	-0.919391	0.121471	-1.141761	-0.186232
chr3:10911500-10911700	0.640132	-0.196859	0.870282	0.636967	0.409189	-0.220941	0.031234	0.282791	2.047945	0.040511	0.086297	0.469511	0.253507	0.125680	-0.768006	-1.239099	0.741609	0.423862	1.559378
chr2:145674500-145674700	0.434286	1.380115	-0.548052	0.221245	-0.747670	0.100643	0.472209	-0.871074	0.669862	-0.180728	-0.196559	-0.907262	-1.448606	0.197044	0.054375	0.593821	2.511240	0.497141	-1.919090
chr16:52581900-52582100	-0.427611	-0.934965	1.917071	0.502264	0.210568	-0.138423	-0.099750	0.577510	0.433452	1.049555	-0.330737	-0.629924	0.407820	2.331532	-1.034622	-0.919391	-0.205415	2.969933	-1.166558
chr5:49539700-49539900	0.049444	-2.047562	-0.548052	-1.013993	-1.162921	0.299664	1.040835	-0.881502	-1.254053	-0.393369	-0.183938	-0.948235	-0.216593	-0.993173	-0.948346	-0.997429	0.823654	-1.514658	-0.419470
chr9:74843800-74844000	-0.567675	1.071698	-0.389615	0.619016	-0.998120	1.365902	-0.319926	1.632436	0.218201	1.049555	-0.233630	-0.410881	0.407820	-0.993173	0.149295	2.185072	-0.629455	-1.684155	-0.348068
chr19:26530400-26530600	-1.264075	1.196649	-0.548052	-0.406582	-0.784252	1.530916	1.345334	0.060339	-0.484318	1.811259	-0.330737	0.374074	0.882626	0.074071	0.706741	0.593821	-1.006668	-0.599780	1.535157
chr9:115534900-115535100	-1.815427	-1.873606	0.875563	0.619016	0.728445	0.684337	-0.163956	1.150848	0.122288	-0.766569	-0.183938	-1.480253	0.407999	0.074071	-0.088245	2.185072	-0.486282	0.277443	0.552157
chrUn_GL456383:23300-23500	0.093072	0.594187	-1.692939	-1.242939	-0.348755	-1.534172	-1.169592	-0.873133	-0.753929	-0.328885	-0.205999	-0.222068	-1.236417	-0.847984	0.521212	-1.239099	-0.317250	-1.872870	-0.648463
chr8:123330500-123330700	-1.558419	0.078986	-0.389615	-1.396376	0.961444	-1.007456	0.717347	0.331408	-1.041938	1.560825	-0.330737	0.399209	0.976760	0.074071	-1.359288	-1.279904	-0.459539	-0.376915	-0.709678
chr15:21264100-21264300	0.368639	-1.324053	0.809739	0.128361	0.140147	-0.159157	0.212513	-0.322751	-0.670817	0.115394	-0.099452	2.346753	0.882626	0.197044	0.185928	0.671860	0.854141	-0.049717	0.329670
chr4:71071900-71072100	0.039839	-1.371066	-1.681582	-0.051468	-1.083300	0.819637	-1.120007	-1.051004	-0.202979	-0.444342	1.778334	-0.600857	0.407999	-0.993173	-0.008559	-0.919391	-1.519928	3.075223	-1.614656
chr5:8215600-8215800	1.556599	-0.119865	0.809739	-0.341457	-0.229212	0.771538	-2.043197	0.230171	0.536558	-0.646311	1.379784	0.115635	0.407999	1.141314	-0.365917	-0.997429	0.465641	-1.579114	0.657831
chr14:99763300-99763500	-1.439777	-0.292449	-0.548052	-1.485428	0.104014	-1.284466	-0.728015	1.006083	-1.686017	-1.676021	-0.609367	-0.155499	0.407820	2.208558	0.432389	-0.997429	-1.887983	-1.141761	-1.402062
chr6:28844700-28844900	-1.422840	0.809218	-0.548052	-0.160041	-0.672980	0.977952	0.446436	-0.710977	-0.895459	-0.733289	-2.012456	0.325799	-0.785532	1.141314	-0.865356	0.593821	0.402613	1.246470	0.569250
chr14:54901400-54901600	1.914122	-0.509989	0.968176	1.041153	-1.605486	-1.117800	-0.861436	0.088529	-0.252788	-1.887921	1.561307	0.983664	-0.785532	-0.993173	0.031841	-0.997429	-0.750965	0.810215	0.584632
chr2:118573200-118573400	0.234019	-0.718084	0.809739	0.665990	-0.739015	0.547255	0.904636	-1.341540	0.563248	-0.231701	-0.764011	-0.693525	-0.310727	-0.993173	-0.447863	1.902597	-0.459054	-1.307668	-0.252199
chr5:127702200-127702400	-1.728285	0.013351	0.809739	-0.881002	1.333973	0.487866	1.068016	-0.655291	-0.073183	0.287939	-0.609367	1.750381	-3.221087	1.141314	1.224227	0.593821	-1.059652	1.909449	-0.757140
chr16:57452300-57452500	0.016752	-0.447690	0.809739	-0.405110	0.357028	-0.723447	-2.120779	-0.140501	-0.107716	-0.661323	-0.330737	-0.027934	-1.354293	0.074071	-1.208401	-0.997429	3.266506	-0.370601	-0.222561
chr2:106534600-106534800	-0.179539	-0.128194	-0.482227	0.599234	0.796943	1.723267	-0.394409	0.549706	-0.077758	0.174952	1.658414	-0.191720	0.407820	-0.870200	-1.887936	-0.997429	-0.540843	2.367226	1.344147
chr1:11705400-11705600	-0.301428	1.100644	0.559280	0.334126	1.987811	0.482690	1.235296	-0.680647	0.854632	2.217284	-0.485382	0.454007	0.882626	-0.870200	-0.178040	-0.919391	1.445715	0.296729	-1.214881
chr11:62230400-62230600	-0.381922	0.722729	-0.482227	-1.126784	-0.746839	0.083614	-1.265568	0.826339	-0.176744	0.521418	1.631535	-0.571696	0.407999	-0.870200	-0.965581	-0.919391	-0.181092	-0.492560	0.376663
chr19:57021200-57021400	0.372539	1.211134	0.809739	-0.183934	-0.369939	1.260522	-1.266721	0.719469	-0.209416	-0.004865	-0.049760	-1.728954	0.407999	-0.870200	0.611861	0.593821	-0.450599	-1.202487	-0.701919
chr12:8898000-8898200	0.165551	-0.925889	-0.548052	0.038015	-1.194101	-0.918630	0.523910	-0.700433	1.912767	0.580976	-0.512260	0.132645	0.882626	1.141314	-0.415371	0.311347	-0.232784	0.039253	0.498400
chr7:58393800-58394000	0.420864	-0.630626	-0.482227	-0.023510	1.256419	-1.785766	0.308536	-1.051391	1.086467	-0.410889	-0.330737	0.861996	0.313686	0.074071	-0.624275	-0.919391	0.310653	3.869713	0.920340
chr7:36598400-36598600	0.319951	-0.111291	2.400667	-0.168778	-0.834920	-0.888940	-0.010869	-0.745736	0.198030	-0.017777	1.917146	-0.192658	0.253507	0.252481	0.603950	-1.319636	0.495284	-0.773428	-0.571809
chr6:97878000-97878200	-0.370496	0.545391	0.559280	0.953818	-0.001657	-0.030963	0.238293	1.469187	-0.674693	-0.766569	-0.183938	-1.145750	-0.160940	0.197044	0.846741	-0.919391	-0.567143	-0.319757	1.437485
chr2:139379600-139379800	0.001559	0.305902	-0.548052	0.619016	-0.806748	-0.521222	0.497327	0.400366	0.259927	-0.766569	-0.183938	0.344086	-0.310727	0.074071	0.309889	2.185072	-1.042103	-0.971849	1.178058
chr4:38012700-38012900	-0.847619	0.292215	0.809739	0.202454	-0.693057	0.973807	-0.599403	-1.236786	0.528715	0.530004	-0.183938	-1.183540	-0.216593	0.197044	-0.497918	0.593821	-1.035780	-1.865466	0.346590
chrX:15552300-15552500	0.151774	-1.687081	-0.798511	0.766156	0.077594	0.480721	-0.302090	0.126925	1.086467	0.499328	1.813058	-1.419631	0.976760	0.074071	0.041514	0.593821	0.274854	-0.954949	-0.563324
chr5:34203200-34203400	1.888124	2.010829	-0.798511	0.614691	-0.758560	-0.404730	-0.228780	0.086413	-1.080752	0.521418	1.959857	-0.734008	-0.691219	-0.870200	1.150222	2.185072	0.042280	1.137516	-0.505221
chr8:32863300-32863500	-0.746509	-0.976589	-0.482227	-0.515565	-1.104206	0.261061	-1.483931	-1.082918	-1.157011	1.455579	-0.099452	-0.905807	0.502133	1.141314	-0.885878	0.311347	-1.218674	-0.775855	-0.585773
chr17:17884900-17885100	0.052024	0.192298	0.559280	2.574581	0.584450	-0.273751	-0.723223	-1.486491	-1.034095	1.560825	1.910165	0.082357	-1.448606	0.074071	0.772491	0.593821	0.542884	3.262448	2.210277
chr1:36750700-36750900	0.014514	0.980225	-1.681582	-1.122517	-0.724024	0.826969	-0.206790	2.408773	-0.805527	-0.075482	-0.512260	0.249203	0.976760	1.141314	0.084660	0.593821	1.809148	0.264606	1.013207
chr6:98319600-98319800	0.253525	-0.759136	-0.482227	-1.711327	-1.311850	-0.937303	0.028639	0.386052	0.403494	-0.262377	-0.086831	-0.343098	0.882626	0.074071	1.111858	0.311347	-0.646482	0.503303	-0.247719
chr7:50067100-50067300	-1.504566	-1.691264	-0.482227	0.385181	0.697695	0.013462	0.243722	1.045296	0.995129	0.287939	-0.031878	1.388430	-3.159010	-1.937444	-0.817557	-0.919391	-0.293558	0.810215	-0.328305
chr4:21489600-21489800	-0.036132	0.372763	2.167530	-0.006049	-0.583679	-0.299081	0.068987	-0.946702	-0.422805	-0.135040	-0.861118	0.683252	0.407820	0.074071	-0.439253	-0.997429	0.427075	1.187729	-0.288557
chr13:61663800-61664000	0.096495	0.452094	-0.798511	0.692667	1.227800	1.516853	-0.269262	-0.219266	0.450036	1.811259	-0.462568	-1.674086	0.976760	-0.870200	0.811167	0.311347	-1.336764	0.464023	0.220516
chr8:12260600-12260800	1.870299	0.052825	1.917071	-0.054367	0.028354	0.921337	2.387333	-1.247584	1.784279	0.115394	-0.485382	0.416656	0.882626	0.074071	-0.667519	0.311347	-1.504344	-0.490826	0.789779
chr16:16364700-16364900	0.082237	-1.024973	0.875563	-0.595601	-0.688999	-0.143190	-0.283673	0.082068	0.358698	1.049555	1.959857	1.172752	0.976760	0.074071	1.187499	0.593821	-0.047875	-0.500240	-0.209275
chr14:42402900-42403100	-1.418824	-1.157616	-0.482227	-2.317175	2.032595	-0.035049	-0.119784	-0.379554	0.339364	-0.393369	-0.330737	1.030019	0.313686	0.074071	0.829461	-0.997429	0.472624	0.700825	-0.456480
chr2:94997100-94997300	-1.640244	-1.341102	0.809739	0.006903	-0.121167	-0.349266	-0.494541	0.932550	-0.999694	-1.934209	-0.183938	-0.583466	0.882626	-0.993173	-0.571625	0.671860	0.131848	0.137758	-0.799447
