Chrom:Start-End	annotation
chr3:81819873-81820074	Distal Intergenic
chr3:81830224-81830425	Distal Intergenic
chr3:81889276-81889477	Distal Intergenic
chr3:81894301-81894502	Distal Intergenic
chr6:81724656-81724857	Distal Intergenic
chr6:81738508-81738709	Distal Intergenic
chr6:81751105-81751306	Distal Intergenic
chr6:81766326-81766527	Distal Intergenic
chr6:81766614-81766815	Distal Intergenic
chr6:81768676-81768877	Distal Intergenic
chr6:81777947-81778148	Distal Intergenic
chr6:81783180-81783381	Distal Intergenic
chr6:81798362-81798563	Distal Intergenic
chr6:81815608-81815809	Distal Intergenic
chr6:81840925-81841126	Distal Intergenic
chr15:56940928-56941129	Distal Intergenic
chr15:57031473-57031674	Distal Intergenic
chr15:57057486-57057687	Distal Intergenic
chr15:57078537-57078738	Distal Intergenic
chr9:66999876-67000077	Distal Intergenic
chr9:67005423-67005624	Distal Intergenic
chr3:104670847-104671048	Distal Intergenic
chr3:104671551-104671752	Distal Intergenic
chr3:104675527-104675728	Distal Intergenic
chr3:104678929-104679130	Distal Intergenic
chr3:104714341-104714542	Distal Intergenic
chr18:15857441-15857642	Distal Intergenic
chr18:15905416-15905617	Distal Intergenic
chr14:108544822-108545023	Distal Intergenic
chr14:108610114-108610315	Distal Intergenic
chr3:63910856-63911057	Distal Intergenic
chr2:148133631-148133832	Distal Intergenic
chr2:148160755-148160956	Distal Intergenic
chr2:148162040-148162241	Distal Intergenic
chr2:148165238-148165439	Distal Intergenic
chr2:148175543-148175744	Distal Intergenic
chr2:148189071-148189272	Distal Intergenic
chr2:148194498-148194699	Distal Intergenic
chr2:148197617-148197818	Distal Intergenic
chr2:148218090-148218291	Distal Intergenic
chr2:148227855-148228056	Distal Intergenic
chr2:148250086-148250287	Distal Intergenic
chr8:15343504-15343705	Distal Intergenic
chr8:15366613-15366814	Distal Intergenic
chr8:15375001-15375202	Distal Intergenic
chr10:110821792-110821993	Distal Intergenic
chr10:110835600-110835801	Distal Intergenic
chr2:78537020-78537221	Distal Intergenic
chr2:78537681-78537882	Distal Intergenic
chr2:78541471-78541672	Distal Intergenic
chr2:78542048-78542249	Distal Intergenic
chr6:97767877-97768078	Distal Intergenic
chr6:97795152-97795353	Distal Intergenic
chr6:97797021-97797222	Distal Intergenic
chr7:113617211-113617412	Distal Intergenic
chr7:113620021-113620222	Distal Intergenic
chr7:113654150-113654351	Distal Intergenic
chr7:113682325-113682526	Distal Intergenic
chr7:113686651-113686852	Distal Intergenic
chr12:94510048-94510249	Distal Intergenic
chr12:94600798-94600999	Distal Intergenic
chr12:94605733-94605934	Distal Intergenic
chr12:94665549-94665750	Distal Intergenic
chr12:94670212-94670413	Distal Intergenic
chr12:94749783-94749984	Distal Intergenic
chr12:94975221-94975422	Distal Intergenic
chr12:94986482-94986683	Distal Intergenic
chr12:95059037-95059238	Distal Intergenic
chr12:95091335-95091536	Distal Intergenic
chr12:95171070-95171271	Distal Intergenic
chr12:95185188-95185389	Distal Intergenic
chr12:95215114-95215315	Distal Intergenic
chr12:95217714-95217915	Distal Intergenic
chr2:21158797-21158998	Distal Intergenic
chr2:21165508-21165709	Distal Intergenic
chr10:4210670-4210871	Distal Intergenic
chr9:11869253-11869454	Distal Intergenic
chr9:11879448-11879649	Distal Intergenic
chr9:11891608-11891809	Distal Intergenic
chr9:11892776-11892977	Distal Intergenic
chr9:11915243-11915444	Distal Intergenic
chr9:11967681-11967882	Distal Intergenic
chr9:12046396-12046597	Distal Intergenic
chr9:12051034-12051235	Distal Intergenic
chr9:12096698-12096899	Distal Intergenic
chr9:12157618-12157819	Distal Intergenic
chr9:12207984-12208185	Distal Intergenic
chr9:12232007-12232208	Distal Intergenic
chr9:12244017-12244218	Distal Intergenic
chr9:12294728-12294929	Distal Intergenic
chr9:12299343-12299544	Distal Intergenic
chr9:12346222-12346423	Distal Intergenic
chr9:12347455-12347656	Distal Intergenic
chr9:12421980-12422181	Distal Intergenic
chr9:12490891-12491092	Distal Intergenic
chr9:12502060-12502261	Distal Intergenic
chr9:12619286-12619487	Distal Intergenic
chr9:12666345-12666546	Distal Intergenic
chr9:12784243-12784444	Distal Intergenic
chr9:12867651-12867852	Distal Intergenic
chr9:12876064-12876265	Distal Intergenic
chr9:12899933-12900134	Distal Intergenic
chr9:12901269-12901470	Distal Intergenic
chr9:12902170-12902371	Distal Intergenic
chr9:12925899-12926100	Distal Intergenic
chr9:12929248-12929449	Distal Intergenic
chr9:12933560-12933761	Distal Intergenic
chr9:12943765-12943966	Distal Intergenic
chr9:12958070-12958271	Distal Intergenic
chr9:12958656-12958857	Distal Intergenic
chr9:12959946-12960147	Distal Intergenic
chr9:12971843-12972044	Distal Intergenic
chr9:12972938-12973139	Distal Intergenic
chr2:126283261-126283462	Distal Intergenic
chr5:76064767-76064968	Distal Intergenic
chr11:89175661-89175862	Distal Intergenic
chr11:89200449-89200650	Distal Intergenic
chr13:93946386-93946587	Distal Intergenic
chr13:93992592-93992793	Distal Intergenic
chr13:99063583-99063784	Distal Intergenic
chr13:99093437-99093638	Distal Intergenic
chr13:99100378-99100579	Distal Intergenic
chr6:111814124-111814325	Distal Intergenic
chr6:111815250-111815451	Distal Intergenic
chr6:111827769-111827970	Distal Intergenic
chr6:111843772-111843973	Distal Intergenic
chr6:111865946-111866147	Distal Intergenic
chr6:111880248-111880449	Distal Intergenic
chr6:111912074-111912275	Distal Intergenic
chr6:111914602-111914803	Distal Intergenic
chr6:111918192-111918393	Distal Intergenic
chr6:111924978-111925179	Distal Intergenic
chr6:111952571-111952772	Distal Intergenic
chr6:111954782-111954983	Distal Intergenic
chr6:111976454-111976655	Distal Intergenic
chr6:111982644-111982845	Distal Intergenic
chr6:111985584-111985785	Distal Intergenic
chr2:39672985-39673186	Distal Intergenic
chr6:80814416-80814617	Distal Intergenic
chr6:80862310-80862511	Distal Intergenic
chr6:80905348-80905549	Distal Intergenic
chr6:80930078-80930279	Distal Intergenic
chr6:81173510-81173711	Distal Intergenic
chr6:81190393-81190594	Distal Intergenic
chr6:81191402-81191603	Distal Intergenic
chr6:81207020-81207221	Distal Intergenic
chr6:81216539-81216740	Distal Intergenic
chr6:81220034-81220235	Distal Intergenic
chr16:7647406-7647607	Distal Intergenic
chr16:7651334-7651535	Distal Intergenic
chr16:7688069-7688270	Distal Intergenic
chr16:7776503-7776704	Distal Intergenic
chr16:7788327-7788528	Distal Intergenic
chr16:7820220-7820421	Distal Intergenic
chr16:7820815-7821016	Distal Intergenic
chr16:7923054-7923255	Distal Intergenic
chr16:7926857-7927058	Distal Intergenic
chr16:7937176-7937377	Distal Intergenic
chr16:8061824-8062025	Distal Intergenic
chr16:8074813-8075014	Distal Intergenic
chr16:8093592-8093793	Distal Intergenic
chr16:8108223-8108424	Distal Intergenic
chr16:8117714-8117915	Distal Intergenic
chr16:8179005-8179206	Distal Intergenic
chr16:8188802-8189003	Distal Intergenic
chr16:8208183-8208384	Distal Intergenic
chr16:8208776-8208977	Distal Intergenic
chr16:8224883-8225084	Distal Intergenic
chr16:8248507-8248708	Distal Intergenic
chr3:70119098-70119299	Distal Intergenic
chr3:70130398-70130599	Distal Intergenic
chr3:70157937-70158138	Distal Intergenic
chr3:70159963-70160164	Distal Intergenic
chr3:70190914-70191115	Distal Intergenic
chr3:70192591-70192792	Distal Intergenic
chr3:70200378-70200579	Distal Intergenic
chr3:70206096-70206297	Distal Intergenic
chr3:70216667-70216868	Distal Intergenic
chr3:70223782-70223983	Distal Intergenic
chr3:70250379-70250580	Distal Intergenic
chr3:70250826-70251027	Distal Intergenic
chr3:70260796-70260997	Distal Intergenic
chr3:70307681-70307882	Distal Intergenic
chr3:70311081-70311282	Distal Intergenic
chr3:70313234-70313435	Distal Intergenic
chr3:70322078-70322279	Distal Intergenic
chr3:70324767-70324968	Distal Intergenic
chr3:70326452-70326653	Distal Intergenic
chr3:70327853-70328054	Distal Intergenic
chr3:70340727-70340928	Distal Intergenic
chr3:70343868-70344069	Distal Intergenic
chr3:70350596-70350797	Distal Intergenic
chr3:70387577-70387778	Distal Intergenic
chr3:70407155-70407356	Distal Intergenic
chr3:70409411-70409612	Distal Intergenic
chr3:132329050-132329251	Distal Intergenic
chr3:132413043-132413244	Distal Intergenic
chr3:132426176-132426377	Distal Intergenic
chr3:132445829-132446030	Distal Intergenic
chr3:132525718-132525919	Distal Intergenic
chr3:132533489-132533690	Distal Intergenic
chr3:132548836-132549037	Distal Intergenic
chr3:132577403-132577604	Distal Intergenic
chr17:54558796-54558997	Distal Intergenic
chr17:54570644-54570845	Distal Intergenic
chr17:54605975-54606176	Distal Intergenic
chr17:54612220-54612421	Distal Intergenic
chr17:54659145-54659346	Distal Intergenic
chr17:54664384-54664585	Distal Intergenic
chr17:54666990-54667191	Distal Intergenic
chr17:54667336-54667537	Distal Intergenic
chr17:54869114-54869315	Distal Intergenic
chr17:54968658-54968859	Distal Intergenic
chr3:39736739-39736940	Distal Intergenic
chr3:39783396-39783597	Distal Intergenic
chr3:39785330-39785531	Distal Intergenic
chr3:39815032-39815233	Distal Intergenic
chr3:39829674-39829875	Distal Intergenic
chr3:39840987-39841188	Distal Intergenic
chr3:39874587-39874788	Distal Intergenic
chr3:39898148-39898349	Distal Intergenic
chr3:39908523-39908724	Distal Intergenic
chr3:39965532-39965733	Distal Intergenic
chr3:39965878-39966079	Distal Intergenic
chr3:40036018-40036219	Distal Intergenic
chr3:40049776-40049977	Distal Intergenic
chr3:40064474-40064675	Distal Intergenic
chr3:40089485-40089686	Distal Intergenic
chr3:40112728-40112929	Distal Intergenic
chr3:40120480-40120681	Distal Intergenic
chr3:40138419-40138620	Distal Intergenic
chr3:40144559-40144760	Distal Intergenic
chr3:40145335-40145536	Distal Intergenic
chr7:74762632-74762833	Distal Intergenic
chr7:74788730-74788931	Distal Intergenic
chr7:74789605-74789806	Distal Intergenic
chr7:74808894-74809095	Distal Intergenic
chr7:74837561-74837762	Distal Intergenic
chr7:74855083-74855284	Distal Intergenic
chr7:74862516-74862717	Distal Intergenic
chr7:74869032-74869233	Distal Intergenic
chr7:74876850-74877051	Distal Intergenic
chr7:74885607-74885808	Distal Intergenic
chr7:74915449-74915650	Distal Intergenic
chr7:74933286-74933487	Distal Intergenic
chr7:74943181-74943382	Distal Intergenic
chr7:74944350-74944551	Distal Intergenic
chr7:74976088-74976289	Distal Intergenic
chr7:74986566-74986767	Distal Intergenic
chr7:74994069-74994270	Distal Intergenic
chr7:75000974-75001175	Distal Intergenic
chr7:75008500-75008701	Distal Intergenic
chr7:75047885-75048086	Distal Intergenic
chr7:75059181-75059382	Distal Intergenic
chr7:75059845-75060046	Distal Intergenic
chr7:75065077-75065278	Distal Intergenic
chr7:75074324-75074525	Distal Intergenic
chr7:75075374-75075575	Distal Intergenic
chr7:75077597-75077798	Distal Intergenic
chr7:75102009-75102210	Distal Intergenic
chr17:29993603-29993804	Distal Intergenic
chr8:62502119-62502320	Distal Intergenic
chr8:62556226-62556427	Distal Intergenic
chr8:62599408-62599609	Distal Intergenic
chr8:62606298-62606499	Distal Intergenic
chr8:62737299-62737500	Distal Intergenic
chr8:62742336-62742537	Distal Intergenic
chr8:62771803-62772004	Distal Intergenic
chr8:62788543-62788744	Distal Intergenic
chr8:62804485-62804686	Distal Intergenic
chr18:32325573-32325774	Distal Intergenic
chr9:72219880-72220081	Distal Intergenic
chr1:17405920-17406121	Distal Intergenic
chr1:17480902-17481103	Distal Intergenic
chr1:17481226-17481427	Distal Intergenic
chr1:17535419-17535620	Distal Intergenic
chr1:17537555-17537756	Distal Intergenic
chr5:54226413-54226614	Distal Intergenic
chr5:54235335-54235536	Distal Intergenic
chr5:54263368-54263569	Distal Intergenic
chr5:54268162-54268363	Distal Intergenic
chr5:54276729-54276930	Distal Intergenic
chr5:54278770-54278971	Distal Intergenic
chr5:54280243-54280444	Distal Intergenic
chr5:54335459-54335660	Distal Intergenic
chr5:54336189-54336390	Distal Intergenic
chr5:54345384-54345585	Distal Intergenic
chr5:54347884-54348085	Distal Intergenic
chr5:54356564-54356765	Distal Intergenic
chr5:54357542-54357743	Distal Intergenic
chr5:54389875-54390076	Distal Intergenic
chr5:54425285-54425486	Distal Intergenic
chr5:54440864-54441065	Distal Intergenic
chr5:54484045-54484246	Distal Intergenic
chr5:54496138-54496339	Distal Intergenic
chr5:54505460-54505661	Distal Intergenic
chr5:54507452-54507653	Distal Intergenic
chr1:159386639-159386840	Distal Intergenic
chr1:159388756-159388957	Distal Intergenic
chr1:159393450-159393651	Distal Intergenic
chr1:159394306-159394507	Distal Intergenic
chr1:159415751-159415952	Distal Intergenic
chr1:159419174-159419375	Distal Intergenic
chr1:159443180-159443381	Distal Intergenic
chr8:96944322-96944523	Distal Intergenic
chr8:97039616-97039817	Distal Intergenic
chr8:97108989-97109190	Distal Intergenic
chr8:97118619-97118820	Distal Intergenic
chr8:97231713-97231914	Distal Intergenic
chr18:61462434-61462635	Distal Intergenic
chr18:61482290-61482491	Distal Intergenic
chr4:79052777-79052978	Distal Intergenic
chr4:79061590-79061791	Distal Intergenic
chr4:79265030-79265231	Distal Intergenic
chr1:61541231-61541432	Distal Intergenic
chr8:48817261-48817462	Distal Intergenic
chr8:48843833-48844034	Distal Intergenic
chr8:48880613-48880814	Distal Intergenic
chr8:49015434-49015635	Distal Intergenic
chr8:49045589-49045790	Distal Intergenic
chr8:49051478-49051679	Distal Intergenic
chr8:49088897-49089098	Distal Intergenic
chr8:49091407-49091608	Distal Intergenic
chr8:49108219-49108420	Distal Intergenic
chr8:49158231-49158432	Distal Intergenic
chr10:126440172-126440373	Distal Intergenic
chr10:126458582-126458783	Distal Intergenic
chr10:126521061-126521262	Distal Intergenic
chr10:126531392-126531593	Distal Intergenic
chr10:126546196-126546397	Distal Intergenic
chr10:126656703-126656904	Distal Intergenic
chr10:126673645-126673846	Distal Intergenic
chr10:126709696-126709897	Distal Intergenic
chr10:126713749-126713950	Distal Intergenic
chr10:126770501-126770702	Distal Intergenic
chr10:126798607-126798808	Distal Intergenic
chr10:126845638-126845839	Distal Intergenic
chr9:94603750-94603951	Distal Intergenic
chr9:94611069-94611270	Distal Intergenic
chr9:94647098-94647299	Distal Intergenic
chr9:94654831-94655032	Distal Intergenic
chr4:53962454-53962655	Distal Intergenic
chr4:53970352-53970553	Distal Intergenic
chr4:54022169-54022370	Distal Intergenic
chr4:54027725-54027926	Distal Intergenic
chr4:54030236-54030437	Distal Intergenic
chr4:54032755-54032956	Distal Intergenic
chr4:54045378-54045579	Distal Intergenic
chr1:23177649-23177850	Distal Intergenic
chr1:23202932-23203133	Distal Intergenic
chr1:23206187-23206388	Distal Intergenic
chr6:125271613-125271814	Distal Intergenic
chr6:140138788-140138989	Distal Intergenic
chr6:140193522-140193723	Distal Intergenic
chr6:140213036-140213237	Distal Intergenic
chr6:140219242-140219443	Distal Intergenic
chr6:140222630-140222831	Distal Intergenic
chr15:95569718-95569919	Distal Intergenic
chr15:95574704-95574905	Distal Intergenic
chr15:95589115-95589316	Distal Intergenic
chr15:95612714-95612915	Distal Intergenic
chr8:46279534-46279735	Distal Intergenic
chr5:9197138-9197339	Distal Intergenic
chr5:77075932-77076133	Distal Intergenic
chr5:77080959-77081160	Distal Intergenic
chr5:77081446-77081647	Distal Intergenic
chr9:31253834-31254035	Distal Intergenic
chr9:31254687-31254888	Distal Intergenic
chr3:119435128-119435329	Distal Intergenic
chr3:119447868-119448069	Distal Intergenic
chr3:119464966-119465167	Distal Intergenic
chr3:119471309-119471510	Distal Intergenic
chr3:119472052-119472253	Distal Intergenic
chr7:73914806-73915007	Distal Intergenic
chr7:73918109-73918310	Distal Intergenic
chr12:28963284-28963485	Distal Intergenic
chr12:28964714-28964915	Distal Intergenic
chr12:28974561-28974762	Distal Intergenic
chr12:29015540-29015741	Distal Intergenic
chr12:29031045-29031246	Distal Intergenic
chr12:29083985-29084186	Distal Intergenic
chr12:29121059-29121260	Distal Intergenic
chr12:29137251-29137452	Distal Intergenic
chr12:29141245-29141446	Distal Intergenic
chr12:29143372-29143573	Distal Intergenic
chr12:29145405-29145606	Distal Intergenic
chr12:29166088-29166289	Distal Intergenic
chr12:29191190-29191391	Distal Intergenic
chr12:29210114-29210315	Distal Intergenic
chr12:29213687-29213888	Distal Intergenic
chr12:29232522-29232723	Distal Intergenic
chr12:29240061-29240262	Distal Intergenic
chr12:29275792-29275993	Distal Intergenic
chr3:46020453-46020654	Distal Intergenic
chr3:46034205-46034406	Distal Intergenic
chr3:46035235-46035436	Distal Intergenic
chr3:46085466-46085667	Distal Intergenic
chr4:40412576-40412777	Distal Intergenic
chr17:62995524-62995725	Distal Intergenic
chr17:62997748-62997949	Distal Intergenic
chr17:63002120-63002321	Distal Intergenic
chr17:63012260-63012461	Distal Intergenic
chr17:63017754-63017955	Distal Intergenic
chr17:63026536-63026737	Distal Intergenic
chr6:104932243-104932444	Distal Intergenic
chr6:105058191-105058392	Distal Intergenic
chr6:105066413-105066614	Distal Intergenic
chr6:105239390-105239591	Distal Intergenic
chr6:129162054-129162255	Distal Intergenic
chr16:8333353-8333554	Distal Intergenic
chr16:8345308-8345509	Distal Intergenic
chr16:8367274-8367475	Distal Intergenic
chr12:60293150-60293351	Distal Intergenic
chr12:60298065-60298266	Distal Intergenic
