baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol	Chrom	Start	End	cluster_1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName
ENSMUSG00000035164	927.973958379418	0.0196482783845435	0.0655186345968382	0.674091013458304	0.848424924488456	chr9	52111984	52168111	cluster_4	Promoter (<=1kb)	9	52111985	52168111	56127	2	ENSMUST00000165519	0	ENSMUSG00000035164
ENSMUSG00000035165	7.33412145435443	-0.00423327531879296	0.0918737718760295	0.589563875429464	NA	chr7	100176669	100184869	cluster_5	Promoter (<=1kb)	7	100176670	100184869	8200	1	ENSMUST00000178946	0	ENSMUSG00000035165
ENSMUSG00000035168	737.90814222632	0.205522861871492	0.110209993729855	0.00630073685628437	0.0588592419398047	chr2	59612041	59846213	cluster_1	Promoter (<=1kb)	2	59612042	59845717	233676	1	ENSMUST00000112568	0	ENSMUSG00000035168
ENSMUSG00000035171	1029.46747179731	-0.0321716882204018	0.0664427863135771	0.496112214021068	0.741854037946608	chr19	21597312	21652791	cluster_4	Promoter (<=1kb)	19	21581202	21652728	71527	2	ENSMUST00000177577	0	ENSMUSG00000035171
ENSMUSG00000035173	2181.39284832727	0.00337493657726468	0.0621488692025556	0.945820658358876	0.978962705258883	chr19	56790962	56813683	cluster_5	Promoter (<=1kb)	19	56790531	56795155	4625	2	ENSMUST00000135666	0	ENSMUSG00000035173
ENSMUSG00000035179	69.1965365325259	0.0871454262489178	0.158327812610199	0.00825267464109962	0.0702744647110344	chr19	10474256	10482897	cluster_5	Promoter (<=1kb)	19	10474257	10482897	8641	2	ENSMUST00000038842	0	ENSMUSG00000035179
ENSMUSG00000035181	1307.80933145273	0.162029973210938	0.0885394302340417	0.0110869985557866	0.0846826782252726	chr12	51875872	51971321	cluster_5	Promoter (<=1kb)	12	51875873	51971321	95449	2	ENSMUST00000040583	0	ENSMUSG00000035181
ENSMUSG00000035183	15.5722485157318	0.00271491044497633	0.0913797364207468	0.817898017744351	NA	chr2	125068126	125088677	cluster_5	Promoter (<=1kb)	2	125069244	125083226	13983	1	ENSMUST00000139615	0	ENSMUSG00000035183
ENSMUSG00000035184	1648.95560964153	-0.266559525907185	0.0936202970653469	0.000388298145915938	0.00767899742772133	chr14	62555736	62608485	cluster_4	Promoter (<=1kb)	14	62555737	62588523	32787	1	ENSMUST00000162987	0	ENSMUSG00000035184
ENSMUSG00000035187	23.7671601244471	0.0118321831967255	0.092006767603801	0.415316138242826	NA	chr5	101659196	101664711	cluster_1	Promoter (<=1kb)	5	101658139	101665226	7088	2	ENSMUST00000044125	515	ENSMUSG00000035187
ENSMUSG00000035189	319.968420501263	-0.00952875447419254	0.0790269546516787	0.815400701796144	0.921047267497846	chr10	88948993	89257790	cluster_4	Promoter (<=1kb)	10	88948995	89257790	308796	2	ENSMUST00000045601	0	ENSMUSG00000035189
ENSMUSG00000035198	2366.70362828934	-0.130772824453795	0.0711852098453285	0.0172059119975534	0.110071784966351	chr11	101120130	101126419	cluster_2	Promoter (<=1kb)	11	101124500	101125828	1329	1	ENSMUST00000137844	0	ENSMUSG00000035198
ENSMUSG00000035199	3205.58559967762	-0.165540860796073	0.0692681852374161	0.0031495452346255	0.0353539640385533	chr6	97210791	97233315	cluster_3	Promoter (<=1kb)	6	97210689	97233315	22627	1	ENSMUST00000044681	103	ENSMUSG00000035199
ENSMUSG00000035200	49.3813098620111	-0.0361276478452745	0.0992337483948979	0.130270470081267	NA	chr9	55028155	55048544	cluster_5	Promoter (<=1kb)	9	55028156	55048544	20389	2	ENSMUST00000034854	0	ENSMUSG00000035200
ENSMUSG00000035202	24752.3832900479	0.0208450287690895	0.0838287699496235	0.607060362998631	0.812428870217126	chr9	123366939	123462664	cluster_3	Promoter (<=1kb)	9	123366940	123462664	95725	1	ENSMUST00000038863	0	ENSMUSG00000035202
ENSMUSG00000035203	9246.30343224388	-0.142114868335298	0.0499287240233125	0.00118009537022894	0.017743668240221	chr7	5080234	5098178	cluster_4	Promoter (<=1kb)	7	5080235	5098178	17944	1	ENSMUST00000098845	0	ENSMUSG00000035203
ENSMUSG00000035206	3033.12961393019	-0.0105489801440879	0.0554398675298862	0.847522845743438	0.936749451283675	chr10	80855274	80868708	cluster_1	Promoter (<=1kb)	10	80855275	80868705	13431	1	ENSMUST00000035597	0	ENSMUSG00000035206
ENSMUSG00000035208	14.6710137216458	-0.00181952760754498	0.0914207581656224	0.866409384498513	NA	chr11	83002157	83020722	cluster_5	Promoter (<=1kb)	11	83002158	83020722	18565	2	ENSMUST00000108152	0	ENSMUSG00000035208
ENSMUSG00000035211	26.741987568336	-0.00125918649784915	0.0903826094692054	0.939745620334894	NA	chr7	99859217	99917824	cluster_2	Promoter (<=1kb)	7	99859218	99917824	58607	1	ENSMUST00000036155	0	ENSMUSG00000035211
ENSMUSG00000035212	3491.02572395722	0.0793994909645544	0.0536685435544372	0.0749981043712493	0.273227999806421	chr4	101647782	101659358	cluster_3	Promoter (<=1kb)	4	101647793	101659364	11572	1	ENSMUST00000106927	0	ENSMUSG00000035212
ENSMUSG00000035215	1350.50323431837	-0.205464360602182	0.0842523463290851	0.00178907736415294	0.0242680817018124	chr10	80852824	80855209	cluster_1	Promoter (<=1kb)	10	80852825	80855209	2385	2	ENSMUST00000035775	0	ENSMUSG00000035215
ENSMUSG00000035226	2411.44368923871	-0.0963298864011297	0.0607438144020576	0.047075051442226	0.205285133105876	chr2	163863880	163918683	cluster_4	Promoter (<=1kb)	2	163859751	163918683	58933	2	ENSMUST00000044734	0	ENSMUSG00000035226
ENSMUSG00000035227	4573.82232326789	0.013868209087011	0.0495603795356119	0.739573575297893	0.884998573530832	chr7	99837568	99858883	cluster_3	Promoter (<=1kb)	7	99837569	99858883	21315	2	ENSMUST00000036274	0	ENSMUSG00000035227
ENSMUSG00000035228	1468.41127204691	-0.108923048156371	0.0733382689577704	0.0447686114798189	0.199401194835352	chr7	5056151	5060784	cluster_1	Promoter (<=1kb)	7	5056152	5060782	4631	1	ENSMUST00000108571	0	ENSMUSG00000035228
ENSMUSG00000035234	228.515034294046	-0.0539799870729795	0.0970013396022563	0.217652474358474	0.489903596692892	chr5	100804801	100820935	cluster_4	Promoter (<=1kb)	5	100806337	100807326	990	2	ENSMUST00000145429	0	ENSMUSG00000035234
ENSMUSG00000035235	1103.295470202	-0.0419786686353846	0.0661418218717065	0.380371287308172	0.653123666910319	chr14	61598225	61605945	cluster_1	Promoter (<=1kb)	14	61598226	61605946	7721	1	ENSMUST00000165015	0	ENSMUSG00000035235
ENSMUSG00000035236	2213.15554374687	0.0729468121674876	0.08276291096028	0.166873920418975	0.42564363546794	chr2	39066214	39190730	cluster_4	Promoter (<=1kb)	2	39066214	39190730	124517	2	ENSMUST00000038874	0	ENSMUSG00000035236
ENSMUSG00000035237	280.987826009976	0.285158349218729	0.245605540345073	0.00850593220605218	0.071700450788067	chr8	105939550	105943402	cluster_1	Promoter (<=1kb)	8	105939551	105943382	3832	2	ENSMUST00000038896	0	ENSMUSG00000035237
ENSMUSG00000035239	130.539242543018	0.0617981225725569	0.116732239320651	0.0574092179019622	0.232436912317436	chr7	99811438	99828417	cluster_5	Promoter (<=1kb)	7	99811439	99828417	16979	2	ENSMUST00000036331	0	ENSMUSG00000035239
ENSMUSG00000035242	8775.73908169968	-0.164043384098796	0.0621766991070577	0.00166541530326262	0.0229620083590089	chr10	80826655	80829290	cluster_3	Promoter (<=1kb)	10	80826656	80829290	2635	1	ENSMUST00000060987	0	ENSMUSG00000035242
ENSMUSG00000035245	1089.99346458738	0.270232110578428	0.0881310910915989	0.000188664798323635	0.00462913291886824	chr6	97110943	97148883	cluster_4	Promoter (<=1kb)	6	97111972	97148883	36912	2	ENSMUST00000135187	0	ENSMUSG00000035245
ENSMUSG00000035247	6686.54063922189	-0.0228982356014266	0.0486661264517693	0.584483041437574	0.798766601286385	chr12	51743721	51829536	cluster_4	Promoter (<=1kb)	12	51743722	51829536	85815	2	ENSMUST00000042052	0	ENSMUSG00000035247
ENSMUSG00000035248	3359.32471204132	-0.0124595191045981	0.0516871366790095	0.770244716629107	0.902002239113813	chr13	59771878	59823147	cluster_4	Promoter (<=1kb)	13	59771879	59823147	51269	2	ENSMUST00000071703	0	ENSMUSG00000035248
ENSMUSG00000035258	8.7446599603717	0.000178747525804977	0.0916017427245073	0.987522376490026	NA	chr16	56477845	56690135	cluster_5	Promoter (<=1kb)	16	56477846	56690128	212283	1	ENSMUST00000048471	0	ENSMUSG00000035258
ENSMUSG00000035262	28.9035138014048	-0.00272210899412958	0.0908671932000354	0.853018124427412	NA	chr10	80805247	80807648	cluster_1	Promoter (<=1kb)	10	80805248	80807648	2401	1	ENSMUST00000036016	0	ENSMUSG00000035262
ENSMUSG00000035266	621.024198172265	-0.0533864241578898	0.0799566695120043	0.282098931848473	0.558876270961255	chr5	100762147	100798600	cluster_4	Promoter (<=1kb)	5	100762145	100798598	36454	2	ENSMUST00000044684	0	ENSMUSG00000035266
ENSMUSG00000035268	1786.15666419117	-0.0564756840705712	0.0608754406992559	0.230908846254339	0.504585330331635	chr2	163658385	163726158	cluster_4	Promoter (<=1kb)	2	163658386	163723758	65373	1	ENSMUST00000147385	0	ENSMUSG00000035268
ENSMUSG00000035270	130.939384601601	0.0236118483250603	0.0891130170155535	0.469219559211776	0.724088695832175	chr16	56204312	56273753	cluster_5	Promoter (<=1kb)	16	56204313	56271160	66848	1	ENSMUST00000160116	0	ENSMUSG00000035270
ENSMUSG00000035273	18.3552710883029	0.0142891037458628	0.092861447189003	0.254723151402636	NA	chr5	100679485	100719683	cluster_5	Promoter (<=1kb)	5	100684581	100719705	35125	2	ENSMUST00000112908	22	ENSMUSG00000035273
ENSMUSG00000035274	1324.70701062802	0.390239679355114	0.119263338817343	6.03885010743205e-05	0.00201241776536852	chr9	85842379	85847055	cluster_4	Promoter (<=1kb)	9	85842380	85847055	4676	1	ENSMUST00000006559	0	ENSMUSG00000035274
ENSMUSG00000035275	1239.69971871983	0.0410211054743735	0.0740625524571628	0.394182548292905	0.663735466862426	chr4	101069037	101152370	cluster_1	Promoter (<=1kb)	4	101069479	101103806	34328	1	ENSMUST00000148148	0	ENSMUSG00000035275
ENSMUSG00000035279	163.957374260603	0.0346407493841868	0.0963445503912859	0.224402914610338	0.496948499240115	chr7	4925843	4944797	cluster_1	Promoter (<=1kb)	7	4925844	4944821	18978	1	ENSMUST00000057612	0	ENSMUSG00000035279
ENSMUSG00000035283	129.242068749792	-0.00784875031113902	0.085690464981665	0.805989447923878	0.918055247702267	chr19	56722371	56724862	cluster_2	Promoter (<=1kb)	19	56722372	56724862	2491	1	ENSMUST00000038949	0	ENSMUSG00000035283
ENSMUSG00000035284	1159.74163030828	0.139893451247623	0.0890396225458396	0.0232136956303506	0.133425694971998	chr9	67840395	67995634	cluster_3	Promoter (<=1kb)	9	67840396	67995634	155239	1	ENSMUST00000077879	0	ENSMUSG00000035284
ENSMUSG00000035285	1392.43142901868	-0.078374215449843	0.0688536647340607	0.121946024889652	0.358620649776251	chr7	4922250	4925006	cluster_1	Promoter (<=1kb)	7	4922251	4925006	2756	1	ENSMUST00000047309	0	ENSMUSG00000035285
ENSMUSG00000035293	2054.7975529408	-0.00259084653907505	0.0603503315505875	0.954029403051337	0.981211675489951	chr12	51348229	51376986	cluster_4	Promoter (<=1kb)	12	51348288	51373267	24980	1	ENSMUST00000119211	0	ENSMUSG00000035293
ENSMUSG00000035295	32.4814732919535	-0.00504658796503361	0.0905184766218217	0.771172492500128	NA	chr2	38998308	39001584	cluster_5	Promoter (<=1kb)	2	38998319	39001582	3264	1	ENSMUST00000112872	0	ENSMUSG00000035295
ENSMUSG00000035296	2.62994413901517	0.003313552103786	0.0920427547769621	0.476106803384028	NA	chr14	61138456	61240693	cluster_5	Promoter (<=1kb)	14	61222816	61232440	9625	2	ENSMUST00000129886	0	ENSMUSG00000035296
ENSMUSG00000035297	3350.4608467046	-0.068732853376257	0.058495914821825	0.139582633959544	0.386157264933379	chr5	100518308	100547802	cluster_3	Promoter (<=1kb)	5	100518309	100547803	29495	1	ENSMUST00000045993	0	ENSMUSG00000035297
ENSMUSG00000035298	456.669770540142	-0.0092981790336295	0.0780926340709051	0.823642172665348	0.925435223605836	chr7	99466003	99474020	cluster_4	Promoter (<=1kb)	7	99466004	99474022	8019	1	ENSMUST00000037359	0	ENSMUSG00000035298
ENSMUSG00000035305	106.462932041991	0.036784658791991	0.0985134160834268	0.164858278017206	0.422055458569256	chr4	100095790	100444806	cluster_4	Promoter (<=1kb)	4	100095791	100444765	348975	1	ENSMUST00000039630	0	ENSMUSG00000035305
ENSMUSG00000035310	578.658841362139	0.117370216229148	0.110069582899672	0.0574350027072775	0.232473413877661	chr5	100442034	100498573	cluster_5	Promoter (<=1kb)	5	100443552	100498523	54972	2	ENSMUST00000139234	0	ENSMUSG00000035310
ENSMUSG00000035311	3487.78095988091	0.0201966433347098	0.0511735090338442	0.74847159543324	0.890607486971519	chr10	88379411	88447329	cluster_1	Promoter (<=1kb)	10	88429566	88433288	3723	1	ENSMUST00000132738	0	ENSMUSG00000035311
ENSMUSG00000035314	3448.85860190085	-0.00135745932383713	0.0512426244172044	0.973720128517157	0.989204319334116	chr7	99381548	99460984	cluster_4	Promoter (<=1kb)	7	99381549	99460983	79435	1	ENSMUST00000037528	0	ENSMUSG00000035314
ENSMUSG00000035325	4620.0607995247	-0.038452263917631	0.0496265813640719	0.358528938723321	0.632835074805373	chr5	100361648	100416234	cluster_4	Promoter (<=1kb)	5	100361650	100416234	54585	2	ENSMUST00000094578	0	ENSMUSG00000035325
ENSMUSG00000035329	531.154982787921	0.0321496503168033	0.0800441905846339	0.477228930747314	0.729981757359596	chr12	59200654	59219483	cluster_2	Promoter (<=1kb)	12	59200657	59204436	3780	2	ENSMUST00000162855	0	ENSMUSG00000035329
ENSMUSG00000035337	7.19746366008068	0.00289306000810164	0.0917148277513146	0.743504414015567	NA	chr9	64235200	64236362	cluster_5	Promoter (<=1kb)	9	64235201	64236362	1162	1	ENSMUST00000039011	0	ENSMUSG00000035337
ENSMUSG00000035342	1861.00273419977	-0.0342353923037012	0.058083942158107	0.451445182442619	0.711180064113867	chr19	45015175	45027104	cluster_1	Promoter (<=1kb)	19	45015176	45027104	11929	1	ENSMUST00000039016	0	ENSMUSG00000035342
ENSMUSG00000035351	361.922789605362	-0.0133880714444099	0.0801941992952803	0.734176328928576	0.882042330179118	chr10	88146991	88178395	cluster_4	Promoter (<=1kb)	10	88146992	88178388	31397	1	ENSMUST00000052355	0	ENSMUSG00000035351
ENSMUSG00000035352	13.394380966815	0.0026640106137403	0.0912887741941264	0.830262487185037	NA	chr11	82101844	82103399	cluster_5	Promoter (<=1kb)	11	82101845	82103400	1556	1	ENSMUST00000000194	0	ENSMUSG00000035352
ENSMUSG00000035354	1254.8456164888	-0.0506724393779408	0.0645513201974507	0.291246286983809	0.568327157479331	chr7	98886742	99141144	cluster_2	Promoter (<=1kb)	7	98886743	99141144	254402	2	ENSMUST00000037968	0	ENSMUSG00000035354
ENSMUSG00000035355	417.582172451158	0.0359323019790982	0.0861862217808039	0.391333674950913	0.661511856583893	chr11	100740377	100759778	cluster_5	Promoter (<=1kb)	11	100740376	100759703	19328	2	ENSMUST00000107361	0	ENSMUSG00000035355
ENSMUSG00000035356	128.286467532391	0.0112118188879784	0.0868894470680256	0.717259473432655	0.873911766584365	chr16	55811376	55822138	cluster_4	Promoter (<=1kb)	16	55811375	55822138	10764	2	ENSMUST00000114458	0	ENSMUSG00000035356
ENSMUSG00000035357	1678.96480840755	-0.0531165555316112	0.0622579729460959	0.263440157601278	0.538938999081772	chr6	101149606	101377897	cluster_5	Promoter (<=1kb)	6	101149609	101377897	228289	2	ENSMUST00000075994	0	ENSMUSG00000035357
ENSMUSG00000035365	166.549257841219	-0.0328274337619784	0.0929295204826384	0.319332321223193	0.593657498875839	chr10	88091397	88146941	cluster_4	Promoter (<=1kb)	10	88091432	88146941	55510	2	ENSMUST00000048518	0	ENSMUSG00000035365
ENSMUSG00000035370	92.2458980800558	0.0208037307423044	0.090567372063287	0.45580513677771	0.713507973255351	chr10	80602879	80607654	cluster_3	Promoter (<=1kb)	10	80602880	80607654	4775	1	ENSMUST00000038411	0	ENSMUSG00000035370
ENSMUSG00000035372	1375.77047354526	-0.00941274608279907	0.0587632219532263	0.834557769500772	0.930397626827111	chr19	3708332	3717881	cluster_4	Promoter (<=1kb)	19	3708333	3717881	9549	1	ENSMUST00000039048	0	ENSMUSG00000035372
ENSMUSG00000035373	4.17324829582811	0.00099120784911772	0.0918175797151812	0.887689681054904	NA	chr11	82045711	82047523	cluster_5	Promoter (<=1kb)	11	82045712	82047525	1814	1	ENSMUST00000021011	0	ENSMUSG00000035373
ENSMUSG00000035376	837.528188193995	0.0100663525720955	0.066226737217496	0.828211531759949	0.927300086901961	chr16	34935854	34939329	cluster_5	Exon (ENSMUST00000023538/ENSMUSG00000022836, exon 18 of 32)	16	35022421	35109175	86755	1	ENSMUST00000061156	-83092	ENSMUSG00000035376
ENSMUSG00000035378	475.163435449074	-0.209642201133244	0.137302678282151	0.0107270121722507	0.0827077696017306	chr6	100571810	100671157	cluster_4	Promoter (<=1kb)	6	100573081	100671157	98077	2	ENSMUST00000113312	0	ENSMUSG00000035378
ENSMUSG00000035382	1726.24881184955	0.0303166269623861	0.059778071413885	0.518047653083371	0.757482819818033	chr9	45863424	45906911	cluster_3	Promoter (<=1kb)	9	45906569	45929692	23124	1	ENSMUST00000039059	0	ENSMUSG00000035382
ENSMUSG00000035385	5.14400444196316	-0.00239954033676078	0.091889130239465	0.705571894146006	NA	chr11	82035576	82037452	cluster_5	Promoter (<=1kb)	11	82035610	82037450	1841	1	ENSMUST00000124479	0	ENSMUSG00000035385
ENSMUSG00000035390	10848.3802194198	-0.117959527579016	0.053503431411648	0.00945262807436015	0.0762104234155668	chr7	4690927	4715997	cluster_1	Promoter (<=1kb)	7	4690928	4715997	25070	1	ENSMUST00000048248	0	ENSMUSG00000035390
ENSMUSG00000035392	3084.54844570021	0.0509865105894093	0.0581549400445531	0.282996529314788	0.559734753301599	chr2	37798989	38287384	cluster_4	Promoter (<=1kb)	2	37798991	38287375	488385	2	ENSMUST00000102787	0	ENSMUSG00000035392
ENSMUSG00000035394	21.1288392003332	0.0253871278965579	0.0962807726625862	0.067040041662947	NA	chr18	74283099	74359984	cluster_5	Promoter (<=1kb)	18	74283122	74359984	76863	1	ENSMUST00000176435	0	ENSMUSG00000035394
ENSMUSG00000035397	1292.41882908994	-0.0256753488055055	0.0642794895792024	0.581885662080703	0.797575730020248	chr10	80567120	80577296	cluster_1	Promoter (<=1kb)	10	80567124	80577321	10198	2	ENSMUST00000038558	25	ENSMUSG00000035397
ENSMUSG00000035399	371.176243664199	-0.0133003646854409	0.0783724075780539	0.751280984124039	0.89202817086074	chr2	163405821	163419470	cluster_2	Promoter (<=1kb)	2	163406552	163419144	12593	2	ENSMUST00000140454	0	ENSMUSG00000035399
ENSMUSG00000035401	3083.08475376079	-0.0716655210301681	0.0538508499941453	0.113580719983023	0.345255139991651	chr7	98590605	98656569	cluster_3	Promoter (<=1kb)	7	98590615	98656569	65955	2	ENSMUST00000038359	0	ENSMUSG00000035401
ENSMUSG00000035403	1787.40423720868	0.0626452532727902	0.0862211333564051	0.219073881381605	0.491520366361725	chr2	37776248	37799103	cluster_5	Promoter (<=1kb)	2	37776249	37799103	22855	1	ENSMUST00000050372	0	ENSMUSG00000035403
ENSMUSG00000035407	224.035074392859	0.0194211092132238	0.0835400027053696	0.615724363290282	0.81712886167739	chr4	98754891	98817537	cluster_5	Promoter (<=1kb)	4	98754898	98817537	62640	2	ENSMUST00000102790	0	ENSMUSG00000035407
ENSMUSG00000035413	724.02228302361	-0.102503311541571	0.0985781551793746	0.0798041327263285	0.281239512884608	chr11	80810414	80822033	cluster_5	Promoter (<=1kb)	11	80810175	80822033	11859	1	ENSMUST00000040865	240	ENSMUSG00000035413
ENSMUSG00000035429	29.3126802342317	-0.0382507812873997	0.102711333020615	0.0226768886242072	NA	chr7	4548613	4604041	cluster_5	Promoter (<=1kb)	7	4548612	4603141	54530	2	ENSMUST00000049113	0	ENSMUSG00000035429
ENSMUSG00000035431	487.737442534448	-0.138189416602318	0.166485293694753	0.0372545748639243	0.178832938639321	chr12	58211803	58216036	cluster_1	Promoter (<=1kb)	12	58211804	58214444	2641	1	ENSMUST00000044299	0	ENSMUSG00000035431
ENSMUSG00000035435	18.7916590599354	0.0100066442798482	0.0918204423536001	0.46782597126125	NA	chr17	24264278	24347252	cluster_4	Promoter (<=1kb)	17	24264279	24347252	82974	2	ENSMUST00000039324	0	ENSMUSG00000035435
ENSMUSG00000035437	6460.2113234926	0.00034700789573057	0.0466309103387274	0.994082242103106	0.997608377173545	chr2	37443284	37566437	cluster_2	Promoter (<=1kb)	2	37443285	37566437	123153	1	ENSMUST00000061179	0	ENSMUSG00000035437
ENSMUSG00000035439	1004.31815248579	-0.0344395353245591	0.0669605688252272	0.467253528878037	0.722091657836566	chr8	71166043	71206948	cluster_5	Distal Intergenic	8	71256038	71256653	616	2	ENSMUST00000129455	49705	ENSMUSG00000035439
